sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
female,CH,202207,31,TRUE,5832,0.425,42.5,4400588,0.7,132.53,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,-6,-0.14,-16.2,5.899999999999999
unknown,CH,202207,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,0,NA,NA,0
male,CH,202208,49,TRUE,6884,0.57,56.99999999999999,4338203,1.13,158.68,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-08,7,0.16,16.7,-0.5
female,CH,202208,37,TRUE,5869,0.43,43,4400588,0.84,133.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-08,6,0.14,19.4,0.5
unknown,CH,202208,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-08,0,NA,NA,0
male,CH,202209,25,TRUE,6909,0.472,47.199999999999996,4338203,0.58,159.26,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-09,-24,-0.55,-49,-9.799999999999997
female,CH,202209,28,TRUE,5897,0.528,52.800000000000004,4400588,0.64,134,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-09,-9,-0.2,-24.3,9.800000000000004
unknown,CH,202209,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-09,0,NA,NA,0
male,CH,202210,35,TRUE,6944,0.53,53,4338203,0.81,160.07,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-10,10,0.23,40,5.800000000000004
female,CH,202210,31,TRUE,5928,0.47,47,4400588,0.7,134.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-10,3,0.06,10.7,-5.800000000000004
unknown,CH,202210,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-10,0,NA,NA,0
male,CH,202211,55,TRUE,6999,0.55,55.00000000000001,4338203,1.27,161.33,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-11,20,0.46,57.1,2.000000000000007
female,CH,202211,45,TRUE,5973,0.45,45,4400588,1.02,135.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-11,14,0.32,45.2,-2
unknown,CH,202211,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-11,0,NA,NA,0
male,CH,202212,57,TRUE,7056,0.626,62.6,4338203,1.31,162.65,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-12,2,0.04,3.6,7.599999999999994
female,CH,202212,34,TRUE,6007,0.374,37.4,4400588,0.77,136.5,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-12,-11,-0.25,-24.4,-7.600000000000001
unknown,CH,202212,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-12,0,NA,NA,0
male,CH,202213,33,TRUE,7089,0.589,58.9,4338203,0.76,163.41,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-13,-24,-0.55,-42.1,-3.700000000000003
female,CH,202213,23,TRUE,6030,0.411,41.099999999999994,4400588,0.52,137.03,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-13,-11,-0.25,-32.4,3.6999999999999957
unknown,CH,202213,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-13,0,NA,NA,0
male,CH,202214,35,TRUE,7124,0.7,70,4338203,0.81,164.22,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-14,2,0.05,6.1,11.100000000000001
female,CH,202214,15,TRUE,6045,0.3,30,4400588,0.34,137.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-14,-8,-0.18,-34.8,-11.099999999999994
unknown,CH,202214,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-14,0,NA,NA,0
male,CH,202215,20,TRUE,7144,0.488,48.8,4338203,0.46,164.68,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-15,-15,-0.35,-42.9,-21.200000000000003
female,CH,202215,21,TRUE,6066,0.512,51.2,4400588,0.48,137.85,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-15,6,0.14,40,21.200000000000003
unknown,CH,202215,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-15,0,NA,NA,0
male,CH,202216,16,TRUE,7160,0.552,55.2,4338203,0.37,165.05,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-16,-4,-0.09,-20,6.400000000000006
female,CH,202216,13,TRUE,6079,0.448,44.800000000000004,4400588,0.3,138.14,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-16,-8,-0.18,-38.1,-6.399999999999999
unknown,CH,202216,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-16,0,NA,NA,0
male,CH,202217,15,TRUE,7175,0.833,83.3,4338203,0.35,165.39,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-17,-1,-0.02,-6.2,28.099999999999994
female,CH,202217,3,TRUE,6082,0.167,16.7,4400588,0.07,138.21,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-17,-10,-0.23,-76.9,-28.100000000000005
unknown,CH,202217,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-17,0,NA,NA,0
male,CH,202218,13,TRUE,7188,0.765,76.5,4338203,0.3,165.69,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-18,-2,-0.05,-13.3,-6.799999999999997
female,CH,202218,4,TRUE,6086,0.235,23.5,4400588,0.09,138.3,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-18,1,0.02,33.3,6.800000000000001
unknown,CH,202218,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-18,0,NA,NA,0
male,CH,202219,8,TRUE,7196,0.727,72.7,4338203,0.18,165.88,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-19,-5,-0.12,-38.5,-3.799999999999997
female,CH,202219,3,TRUE,6089,0.273,27.3,4400588,0.07,138.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-19,-1,-0.02,-25,3.8000000000000007
