nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,sum2w,sum4w,anteil_pos_2w,anteil_pos_4w,anteil_pos_mean2w,timeframe_2w,timeframe_4w,sumTotal_last2w,sumTotal_last4w,mean2w,mean4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_diff_last_age,entries_diff_week,entries_diff_last
all,CH,202134,190596,20662,169934,9314446,10.8,-1.8999999999999986,8.7,1,100,8738791,2181.03,106587.35,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-34,28449,325.54,17.5,0,TRUE,352743,621717,11.71,10.62,5.9,FALSE,FALSE,NA,NA,176371.5,155429.25,2018.26,1778.61,NA,NA,4036.52,7114.45,7,-1,9976
all,CH,202135,224251,21248,203003,9538697,9.5,-1.3000000000000007,8.7,1,100,8738791,2566.16,109153.51,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-35,33655,385.13,17.7,0,TRUE,414847,716264,10.1,10.97,5.1,FALSE,FALSE,NA,NA,207423.5,179066,2373.59,2049.09,NA,NA,4747.19,8196.37,7,-2,9976
all,CH,202136,236090,21090,215000,9774787,8.9,-0.5999999999999996,8.7,1,100,8738791,2701.63,111855.14,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-36,11839,135.47,5.3,0,TRUE,460341,813084,9.2,10.29,4.6,FALSE,FALSE,NA,NA,230170.5,203271,2633.89,2326.08,NA,NA,5267.79,9304.31,7,1,9976
all,CH,202137,265725,14915,250810,10040512,5.6,-3.3000000000000007,8.6,1,100,8738791,3040.75,114895.89,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-37,29635,339.12,12.6,0,TRUE,501815,916662,7.17,8.5,3.6,FALSE,FALSE,NA,NA,250907.5,229165.5,2871.19,2622.39,NA,NA,5742.38,10489.57,7,2,9976
all,CH,202138,256658,10721,245937,10297170,4.2,-1.3999999999999995,8.5,1,100,8738791,2937,117832.89,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-38,-9067,-103.75,-3.4,0,TRUE,522383,982724,4.91,6.92,2.5,FALSE,FALSE,NA,NA,261191.5,245681,2988.87,2811.38,NA,NA,5977.75,11245.54,7,1,9976
all,CH,202139,251551,9016,242535,10548721,3.6,-0.6000000000000001,8.4,1,100,8738791,2878.56,120711.45,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-39,-5107,-58.44,-2,0,TRUE,508209,1010024,3.88,5.52,1.9,FALSE,FALSE,NA,NA,254104.5,252506,2907.78,2889.48,NA,NA,5815.55,11557.94,7,1,9976
all,CH,202140,230243,7584,222659,10778964,3.3,-0.30000000000000027,8.3,1,100,8738791,2634.72,123346.17,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-40,-21308,-243.84,-8.5,0,TRUE,481794,1004177,3.45,4.21,1.7,FALSE,FALSE,NA,NA,240897,251044.25,2756.64,2872.76,NA,NA,5513.28,11491.03,7,-5,9976
all,CH,202141,165794,7248,158546,10944758,4.4,1.1000000000000005,8.2,1,100,8738791,1897.22,125243.39,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-41,-64449,-737.5,-28,0,TRUE,396037,904246,3.75,3.82,1.9,FALSE,FALSE,NA,NA,198018.5,226061.5,2265.97,2586.87,NA,NA,4531.94,10347.5,7,-1,9976
all,CH,202142,166935,10099,156836,11111693,6,1.5999999999999996,8.2,1,100,8738791,1910.28,127153.66,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-42,1141,13.06,0.7,0,TRUE,332729,814523,5.21,4.17,2.6,FALSE,FALSE,NA,NA,166364.5,203630.75,1903.75,2330.19,NA,NA,3807.49,9320.77,7,1,9976
all,CH,202143,176636,13031,163605,11288329,7.4,1.4000000000000004,8.2,1,100,8738791,2021.29,129174.95,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-43,9701,111.01,5.8,0,TRUE,343571,739608,6.73,5.13,3.4,FALSE,FALSE,NA,NA,171785.5,184902,1965.78,2115.88,NA,NA,3931.56,8463.5,7,0,9976
all,CH,202144,199646,19103,180543,11487975,9.6,2.1999999999999993,8.2,1,100,8738791,2284.6,131459.55,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-44,23010,263.31,13,0,TRUE,376282,709011,8.54,6.98,4.3,FALSE,FALSE,NA,NA,188141,177252.75,2152.94,2028.34,NA,NA,4305.88,8113.38,7,2,9976
all,CH,202145,239061,27625,211436,11727036,11.6,2,8.3,1,100,8738791,2735.63,134195.18,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-45,39415,451.03,19.7,0,TRUE,438707,782278,10.65,8.93,5.3,FALSE,FALSE,NA,NA,219353.5,195569.5,2510.11,2237.95,NA,NA,5020.23,8951.79,7,1,9976
all,CH,202146,286413,41388,245025,12013449,14.5,2.9000000000000004,8.4,1,100,8738791,3277.49,137472.67,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-46,47352,541.86,19.8,0,TRUE,525474,901756,13.13,11.22,6.6,FALSE,FALSE,NA,NA,262737,225439,3006.56,2579.75,NA,NA,6013.12,10319,7,0,9976
all,CH,202147,352401,56955,295446,12365850,16.2,1.6999999999999993,8.6,1,100,8738791,4032.61,141505.27,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-47,65988,755.12,23,0,TRUE,638814,1077521,15.39,13.46,7.7,FALSE,FALSE,NA,NA,319407,269380.25,3655.05,3082.58,NA,NA,7310.1,12330.32,7,1,9976
all,CH,202148,412080,70458,341622,12777930,17.1,0.9000000000000021,8.9,1,100,8738791,4715.53,146220.8,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-48,59679,682.92,16.9,0,TRUE,764481,1289955,16.67,15.23,8.3,FALSE,FALSE,NA,NA,382240.5,322488.75,4374.07,3690.31,NA,NA,8748.13,14761.25,7,-4,9976
all,CH,202149,422391,73252,349139,13200321,17.3,0.1999999999999993,9.2,1,100,8738791,4833.52,151054.32,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-49,10311,117.99,2.5,0,TRUE,834471,1473285,17.22,16.43,8.6,FALSE,FALSE,NA,NA,417235.5,368321.25,4774.52,4214.78,NA,NA,9549.04,16859.14,7,1,9976
all,CH,202150,426409,69087,357322,13626730,16.2,-1.1000000000000014,9.4,1,100,8738791,4879.5,155933.81,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-50,4018,45.98,1,0,TRUE,848800,1613281,16.77,16.72,8.4,FALSE,FALSE,NA,NA,424400,403320.25,4856.51,4615.29,NA,NA,9713.01,18461.15,7,1,9976
all,CH,202151,404841,76446,328395,14031571,18.9,2.6999999999999993,9.7,1,100,8738791,4632.69,160566.5,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-51,-21568,-246.81,-5.1,0,TRUE,831250,1665721,17.51,17.36,8.8,FALSE,FALSE,NA,NA,415625,416430.25,4756.09,4765.31,NA,NA,9512.19,19061.23,7,1,9976
all,CH,202152,408805,125399,283406,14440376,30.7,11.8,10.3,1,100,8738791,4678.05,165244.55,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-52,3964,45.36,1,0,TRUE,813646,1662446,24.81,20.7,12.4,FALSE,FALSE,NA,NA,406823,415611.5,4655.37,4755.94,NA,NA,9310.74,19023.75,7,-2,9976
all,CH,202201,566767,203011,363756,15007143,35.8,5.099999999999998,11.2,1,100,8738791,6485.65,171730.2,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-01,157962,1807.6,38.6,0,TRUE,975572,1806822,33.66,26.23,16.8,FALSE,FALSE,NA,NA,487786,451705.5,5581.85,5168.97,NA,NA,11163.7,20675.88,7,-5,9976
all,CH,202202,603988,218678,385310,15611131,36.2,0.4000000000000057,12.2,1,100,8738791,6911.57,178641.77,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-02,37221,425.92,6.6,0,TRUE,1170755,1984401,36.02,31.42,18,FALSE,FALSE,NA,NA,585377.5,496100.25,6698.61,5676.99,NA,NA,13397.22,22707.96,7,2,9976
all,CH,202203,655900,267492,388408,16267031,40.8,4.599999999999994,13.3,1,100,8738791,7505.61,186147.39,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-03,51912,594.04,8.6,0,TRUE,1259888,2235460,38.59,36.44,19.3,FALSE,FALSE,NA,NA,629944,558865,7208.59,6395.22,NA,NA,14417.19,25580.88,7,1,9976
all,CH,202204,708409,284893,423516,16975440,40.2,-0.5999999999999943,14.5,1,100,8738791,8106.49,194253.87,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-04,52509,600.88,8,0,TRUE,1364309,2535064,40.49,38.42,20.2,FALSE,FALSE,NA,NA,682154.5,633766,7806.05,7252.33,NA,NA,15612.1,29009.32,7,1,9976
all,CH,202205,577005,231521,345484,17552445,40.1,-0.10000000000000142,15.3,1,100,8738791,6602.8,200856.67,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-05,-131404,-1503.69,-18.5,0,TRUE,1285414,2545302,40.17,39.39,20.1,FALSE,FALSE,NA,NA,642707,636325.5,7354.64,7281.62,NA,NA,14709.29,29126.48,7,-5,9976
all,CH,202206,465612,175367,290245,18018057,37.7,-2.3999999999999986,15.9,1,100,8738791,5328.11,206184.78,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-06,-111393,-1274.69,-19.3,0,TRUE,1042617,2406926,39.03,39.85,19.5,FALSE,FALSE,NA,NA,521308.5,601731.5,5965.45,6885.75,NA,NA,11930.91,27543.01,7,3,9976
all,CH,202207,353569,127726,225843,18371626,36.1,-1.6000000000000014,16.3,1,100,8738791,4045.97,210230.75,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-07,-112043,-1282.14,-24.1,0,TRUE,819181,2104595,37,38.94,18.5,FALSE,FALSE,NA,NA,409590.5,526148.75,4687.04,6020.84,NA,NA,9374.08,24083.37,7,-3,9976
all,CH,202208,298049,118731,179318,18669675,39.8,3.6999999999999957,16.7,1,100,8738791,3410.64,213641.4,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-08,-55520,-635.33,-15.7,0,TRUE,651618,1694235,37.82,38.56,18.9,FALSE,FALSE,NA,NA,325809,423558.75,3728.31,4846.88,NA,NA,7456.61,19387.52,7,2,9976
all,CH,202209,340384,167276,173108,19010059,49.1,9.300000000000004,17.2,1,100,8738791,3895.09,217536.49,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-09,42335,484.45,14.2,0,TRUE,638433,1457614,44.8,40.42,22.4,FALSE,FALSE,NA,NA,319216.5,364403.5,3652.87,4169.95,NA,NA,7305.74,16679.81,7,1,9976
all,CH,202210,408397,212325,196072,19418456,52,2.8999999999999986,18,1,100,8738791,4673.38,222209.87,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-10,68013,778.29,20,0,TRUE,748781,1400399,50.7,44.71,25.3,FALSE,FALSE,NA,NA,374390.5,350099.75,4284.24,4006.27,NA,NA,8568.47,16025.09,7,0,9976
all,CH,202211,419083,207599,211484,19837539,49.5,-2.5,18.6,1,100,8738791,4795.66,227005.53,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-11,10686,122.28,2.6,0,TRUE,827480,1465913,50.75,48.16,25.4,FALSE,FALSE,NA,NA,413740,366478.25,4734.52,4193.7,NA,NA,9469.04,16774.78,7,-7,9976
all,CH,202212,322557,141217,181340,20160096,43.8,-5.700000000000003,19,1,100,8738791,3691.09,230696.63,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-12,-96526,-1104.57,-23,0,TRUE,741640,1490421,47.03,48.87,23.5,FALSE,FALSE,NA,NA,370820,372605.25,4243.38,4263.81,NA,NA,8486.76,17055.23,7,3,9976
all,CH,202213,218248,78450,139798,20378344,35.9,-7.899999999999999,19.2,1,100,8738791,2497.46,233194.09,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-13,-104309,-1193.63,-32.3,0,TRUE,540805,1368285,40.62,46.74,20.3,FALSE,FALSE,NA,NA,270402.5,342071.25,3094.28,3914.4,NA,NA,6188.56,15657.6,7,-2,9976
all,CH,202214,149126,47749,101377,20527470,32,-3.8999999999999986,19.3,1,100,8738791,1706.48,234900.57,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-14,-69122,-790.98,-31.7,0,TRUE,367374,1109014,34.35,42.83,17.2,FALSE,FALSE,NA,NA,183687,277253.5,2101.97,3172.68,NA,NA,4203.95,12690.7,7,-1,9976
all,CH,202215,129405,36982,92423,20656875,28.6,-3.3999999999999986,19.4,1,100,8738791,1480.81,236381.38,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-15,-19721,-225.67,-13.2,0,TRUE,278531,819336,30.42,37.15,15.2,FALSE,FALSE,NA,NA,139265.5,204834,1593.65,2343.96,NA,NA,3187.29,9375.85,7,-2,9976
all,CH,202216,96666,26386,70280,20753541,27.3,-1.3000000000000007,19.4,1,100,8738791,1106.17,237487.55,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-16,-32739,-374.64,-25.3,0,TRUE,226071,593445,28.03,31.94,14,FALSE,FALSE,NA,NA,113035.5,148361.25,1293.49,1697.73,NA,NA,2586.98,6790.93,7,-1,9976
all,CH,202217,85439,19851,65588,20838980,23.2,-4.100000000000001,19.4,1,100,8738791,977.7,238465.25,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-17,-11227,-128.47,-11.6,0,TRUE,182105,460636,25.39,28.43,12.7,FALSE,FALSE,NA,NA,91052.5,115159,1041.93,1317.79,NA,NA,2083.87,5271.16,7,0,9976
all,CH,202218,75914,15320,60594,20914894,20.2,-3,19.4,1,100,8738791,868.7,239333.95,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-18,-9525,-109,-11.1,0,TRUE,161353,387424,21.8,25.43,10.9,FALSE,FALSE,NA,NA,80676.5,96856,923.2,1108.35,NA,NA,1846.4,4433.38,7,0,9976
all,CH,202219,67789,12961,54828,20982683,19.1,-1.0999999999999979,19.4,1,100,8738791,775.73,240109.68,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-19,-8125,-92.97,-10.7,0,TRUE,143703,325808,19.68,22.87,9.8,FALSE,FALSE,NA,NA,71851.5,81452,822.21,932.07,NA,NA,1644.43,3728.3,7,0,9976
all,CH,202220,62306,10053,52253,21044989,16.1,-3,19.4,1,100,8738791,712.98,240822.66,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-20,-5483,-62.75,-8.1,0,TRUE,130095,291448,17.69,19.96,8.8,FALSE,FALSE,NA,NA,65047.5,72862,744.35,833.78,NA,NA,1488.71,3335.11,7,0,9976
all,CH,202221,51356,7874,43482,21096345,15.3,-0.8000000000000007,19.4,1,100,8738791,587.68,241410.34,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-21,-10950,-125.3,-17.6,0,TRUE,113662,257365,15.77,17.95,7.9,FALSE,FALSE,NA,NA,56831,64341.25,650.33,736.27,NA,NA,1300.66,2945.09,7,0,9976
all,CH,202222,51505,11781,39724,21147850,22.9,7.599999999999998,19.4,1,100,8738791,589.38,241999.72,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-22,149,1.7,0.3,0,TRUE,102861,232956,19.11,18.32,9.6,FALSE,FALSE,NA,NA,51430.5,58239,588.53,666.44,NA,NA,1177.06,2665.77,7,0,9976
all,CH,202223,52321,16380,35941,21200171,31.3,8.400000000000002,19.4,1,100,8738791,598.72,242598.44,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-23,816,9.34,1.6,0,TRUE,103826,217488,27.12,21.19,13.6,FALSE,FALSE,NA,NA,51913,54372,594.05,622.19,NA,NA,1188.1,2488.77,7,0,9976
all,CH,202224,64861,25353,39508,21265032,39.1,7.800000000000001,19.5,1,100,8738791,742.22,243340.66,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-24,12540,143.5,24,0,TRUE,117182,220043,35.61,27.9,17.8,FALSE,FALSE,NA,NA,58591,55010.75,670.47,629.5,NA,NA,1340.94,2518,7,-1,9976
all,CH,202225,79509,34331,45178,21344541,43.2,4.100000000000001,19.6,1,100,8738791,909.84,244250.5,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-25,14648,167.62,22.6,0,TRUE,144370,248196,41.34,35.39,20.7,FALSE,FALSE,NA,NA,72185,62049,826.03,710.04,NA,NA,1652.06,2840.16,7,1,9976
all,CH,202226,104630,47605,57025,21449171,45.5,2.299999999999997,19.7,1,100,8738791,1197.31,245447.81,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-26,25121,287.47,31.6,0,TRUE,184139,301321,44.5,41.04,22.2,FALSE,FALSE,NA,NA,92069.5,75330.25,1053.57,862.02,NA,NA,2107.15,3448.09,7,-1,9976
all,CH,202227,129068,59924,69144,21578239,46.4,0.8999999999999986,19.9,1,100,8738791,1476.95,246924.76,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-27,24438,279.64,23.4,0,TRUE,233698,378068,46.01,44.23,23,FALSE,FALSE,NA,NA,116849,94517,1337.13,1081.58,NA,NA,2674.26,4326.32,7,1,9976
all,CH,202228,120485,55711,64774,21698724,46.2,-0.19999999999999574,20,1,100,8738791,1378.74,248303.5,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-28,-8583,-98.21,-6.6,0,TRUE,249553,433692,46.34,45.56,23.2,FALSE,FALSE,NA,NA,124776.5,108423,1427.85,1240.71,NA,NA,2855.69,4962.84,7,0,9976
all,CH,202229,97275,43507,53768,21795999,44.7,-1.5,20.1,1,100,8738791,1113.14,249416.64,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-29,-23210,-265.6,-19.3,0,TRUE,217760,451458,45.56,45.8,22.8,FALSE,FALSE,NA,NA,108880,112864.5,1245.94,1291.53,NA,NA,2491.88,5166.14,7,0,9976
all,CH,202230,76044,29885,46159,21872043,39.3,-5.400000000000006,20.2,1,100,8738791,870.19,250286.83,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-30,-21231,-242.95,-21.8,0,TRUE,173319,422872,42.35,44.7,21.2,FALSE,FALSE,NA,NA,86659.5,105718,991.66,1209.76,NA,NA,1983.33,4839.02,7,0,9976
all,CH,202231,57821,22033,35788,21929864,38.1,-1.1999999999999957,20.2,1,100,8738791,661.66,250948.49,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-31,-18223,-208.53,-24,0,TRUE,133865,351625,38.78,42.98,19.4,FALSE,FALSE,NA,NA,66932.5,87906.25,765.92,1005.93,NA,NA,1531.85,4023.73,7,0,9976
all,CH,202232,57407,20931,36476,21987271,36.5,-1.6000000000000014,20.3,1,100,8738791,656.92,251605.41,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-32,-414,-4.74,-0.7,0,TRUE,115228,288547,37.29,40.32,18.6,FALSE,FALSE,NA,NA,57614,72136.75,659.29,825.48,NA,NA,1318.58,3301.91,7,0,9976
all,CH,202233,53981,18312,35669,22041252,33.9,-2.6000000000000014,20.3,1,100,8738791,617.72,252223.13,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-33,-3426,-39.2,-6,0,TRUE,111388,245253,35.23,37.17,17.6,FALSE,FALSE,NA,NA,55694,61313.25,637.32,701.62,NA,NA,1274.64,2806.49,7,-2,9976
all,CH,202234,51986,16706,35280,22093238,32.1,-1.7999999999999972,20.3,1,100,8738791,594.89,252818.02,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-34,-1995,-22.83,-3.7,0,TRUE,105967,221195,33.05,35.25,16.5,FALSE,FALSE,NA,NA,52983.5,55298.75,606.3,632.8,NA,NA,1212.6,2531.19,7,-1,9976
all,CH,202235,52734,16212,36522,22145972,30.7,-1.4000000000000021,20.4,1,100,8738791,603.45,253421.46,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-35,748,8.56,1.4,0,TRUE,104720,216108,31.43,33.39,15.7,FALSE,FALSE,NA,NA,52360,54027,599.17,618.24,NA,NA,1198.34,2472.97,7,0,9976
all,CH,202236,51127,14977,36150,22197099,29.3,-1.3999999999999986,20.4,1,100,8738791,585.06,254006.52,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-36,-1607,-18.39,-3,0,TRUE,103861,209828,30.03,31.55,15,FALSE,FALSE,NA,NA,51930.5,52457,594.25,600.28,NA,NA,1188.51,2401.11,7,0,9976
all,CH,202237,53019,15031,37988,22250118,28.4,-0.9000000000000021,20.4,1,100,8738791,606.71,254613.23,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-37,1892,21.65,3.7,0,TRUE,104146,208866,28.81,30.13,14.4,FALSE,FALSE,NA,NA,52073,52216.5,595.88,597.53,NA,NA,1191.77,2390.1,7,0,9976
all,CH,202238,56765,16569,40196,22306883,29.2,0.8000000000000007,20.4,1,100,8738791,649.57,255262.8,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-38,3746,42.86,7.1,0,TRUE,109784,213645,28.78,29.39,14.4,FALSE,FALSE,NA,NA,54892,53411.25,628.14,611.2,NA,NA,1256.28,2444.79,7,0,9976
all,CH,202239,68437,24851,43586,22375320,36.3,7.099999999999998,20.5,1,100,8738791,783.14,256045.95,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-39,11672,133.57,20.6,0,TRUE,125202,229348,33.08,31.14,16.5,FALSE,FALSE,NA,NA,62601,57337,716.36,656.12,NA,NA,1432.72,2624.48,7,0,9976
all,CH,202240,85405,36627,48778,22460725,42.9,6.600000000000001,20.6,1,100,8738791,977.31,257023.25,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-40,16968,194.17,24.8,0,TRUE,153842,263626,39.96,35.31,20,FALSE,FALSE,NA,NA,76921,65906.5,880.22,754.18,NA,NA,1760.45,3016.73,7,-2,9976
all,CH,202241,92598,39865,52733,22553323,43.1,0.20000000000000284,20.7,1,100,8738791,1059.62,258082.87,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-41,7193,82.31,8.4,0,TRUE,178003,303205,42.97,38.89,21.5,FALSE,FALSE,NA,NA,89001.5,75801.25,1018.46,867.41,NA,NA,2036.93,3469.64,7,1,9976
all,CH,202242,85617,34050,51567,22638940,39.8,-3.3000000000000043,20.7,1,100,8738791,979.74,259062.61,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-42,-6981,-79.88,-7.5,0,TRUE,178215,332057,41.48,40.77,20.7,FALSE,FALSE,NA,NA,89107.5,83014.25,1019.68,949.95,NA,NA,2039.36,3799.8,7,0,9976
all,CH,202243,73107,26809,46298,22712047,36.7,-3.0999999999999943,20.8,1,100,8738791,836.58,259899.19,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-43,-12510,-143.16,-14.6,0,TRUE,158724,336727,38.34,40.79,19.2,FALSE,FALSE,NA,NA,79362,84181.75,908.16,963.31,NA,NA,1816.32,3853.24,7,0,9976
all,CH,202244,67334,22937,44397,22779381,34.1,-2.6000000000000014,20.8,1,100,8738791,770.52,260669.71,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-44,-5773,-66.06,-7.9,0,TRUE,140441,318656,35.42,38.81,17.7,FALSE,FALSE,NA,NA,70220.5,79664,803.55,911.61,NA,NA,1607.1,3646.45,7,0,9976
all,CH,202245,69535,22386,47149,22848916,32.2,-1.8999999999999986,20.9,1,100,8738791,795.71,261465.41,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-45,2201,25.19,3.3,0,TRUE,136869,295593,33.11,35.92,16.6,FALSE,FALSE,NA,NA,68434.5,73898.25,783.11,845.63,NA,NA,1566.22,3382.54,7,1,9976
all,CH,202246,71568,23261,48307,22920484,32.5,0.29999999999999716,20.9,1,100,8738791,818.97,262284.38,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-46,2033,23.26,2.9,0,TRUE,141103,281544,32.35,33.88,16.2,FALSE,FALSE,NA,NA,70551.5,70386,807.34,805.44,NA,NA,1614.67,3221.77,7,0,9976
all,CH,202247,68847,21285,47562,22989331,30.9,-1.6000000000000014,20.9,1,100,8738791,787.83,263072.21,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-47,-2721,-31.14,-3.8,0,TRUE,140415,277284,31.72,32.41,15.9,FALSE,FALSE,NA,NA,70207.5,69321,803.4,793.26,NA,NA,1606.8,3173.02,7,0,9976
all,CH,202248,67873,20360,47513,23057204,30,-0.8999999999999986,21,1,100,8738791,776.69,263848.9,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-48,-974,-11.14,-1.4,0,TRUE,136720,277823,30.46,31.42,15.2,FALSE,FALSE,NA,NA,68360,69455.75,782.26,794.8,NA,NA,1564.52,3179.19,7,-1,9976
all,CH,202249,64216,18528,45688,23121420,28.9,-1.1000000000000014,21,1,100,8738791,734.84,264583.74,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-49,-3657,-41.85,-5.4,0,TRUE,132089,272504,29.44,30.62,14.7,FALSE,FALSE,NA,NA,66044.5,68126,755.76,779.58,NA,NA,1511.52,3118.33,7,0,9976
all,CH,202250,61439,15370,46069,23182859,25,-3.8999999999999986,21,1,100,8738791,703.06,265286.8,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-50,-2777,-31.78,-4.3,0,TRUE,125655,262375,26.98,28.79,13.5,FALSE,FALSE,NA,NA,62827.5,65593.75,718.95,750.6,NA,NA,1437.9,3002.42,7,0,9976
all,CH,202251,60239,13421,46818,23243098,22.3,-2.6999999999999993,21,1,100,8738791,689.33,265976.13,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-51,-1200,-13.73,-2,0,TRUE,121678,253767,23.66,26.67,11.8,FALSE,FALSE,NA,NA,60839,63441.75,696.19,725.98,NA,NA,1392.39,2903.91,7,0,9976
all,CH,202252,35949,6878,29071,23279047,19.1,-3.1999999999999993,21,1,100,8738791,411.37,266387.5,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-52,-24290,-277.96,-40.3,0,TRUE,96188,221843,21.1,24.43,10.6,FALSE,FALSE,NA,NA,48094,55460.75,550.35,634.65,NA,NA,1100.7,2538.6,7,0,9976
all,CH,202301,19479,2959,16520,23298526,15.2,-3.900000000000002,21,1,100,8738791,222.9,266610.4,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-01,-16470,-188.47,-45.8,0,TRUE,55428,177106,17.75,21.81,8.9,FALSE,FALSE,NA,NA,27714,44276.5,317.14,506.67,NA,NA,634.28,2026.66,7,0,9976
all,CH,202302,15037,1877,13160,23313563,12.5,-2.6999999999999993,21,1,100,8738791,172.07,266782.48,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-02,-4442,-50.83,-22.8,0,TRUE,34516,130704,14.01,19.23,7,FALSE,FALSE,NA,NA,17258,32676,197.49,373.92,NA,NA,394.97,1495.68,7,0,9976
all,CH,202303,11902,1314,10588,23325465,11,-1.5,21,1,100,8738791,136.2,266918.67,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-03,-3135,-35.87,-20.8,0,TRUE,26939,82367,11.85,15.82,5.9,FALSE,FALSE,NA,NA,13469.5,20591.75,154.13,235.64,NA,NA,308.27,942.54,7,0,9976
all,CH,202304,10535,1106,9429,23336000,10.5,-0.5,21,1,100,8738791,120.55,267039.23,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-04,-1367,-15.65,-11.5,0,TRUE,22437,56953,10.79,12.74,5.4,FALSE,FALSE,NA,NA,11218.5,14238.25,128.38,162.93,NA,NA,256.75,651.73,7,0,9976
all,CH,202305,10493,1122,9371,23346493,10.7,0.1999999999999993,21,1,100,8738791,120.07,267159.3,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-05,-42,-0.48,-0.4,0,TRUE,21028,47967,10.6,11.3,5.3,FALSE,FALSE,NA,NA,10514,11991.75,120.31,137.22,NA,NA,240.63,548.9,7,0,9976
