sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
female,GE,202047,13,TRUE,383,0.371,37.1,262530,4.95,145.89,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-20,-7.62,-60.6,-6.899999999999999
female,GL,202047,1,TRUE,24,0.5,50,20378,4.91,117.77,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-4,-19.63,-80,-21.39999999999999
female,GR,202047,13,TRUE,105,0.419,41.9,100331,12.96,104.65,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,0,0,-4.500000000000007
female,JU,202047,1,TRUE,66,0.25,25,37276,2.68,177.06,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,1,2.68,NA,25
female,LU,202047,24,TRUE,122,0.5,50,210861,11.38,57.86,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,16,7.59,200,18
female,NE,202047,34,TRUE,295,0.548,54.800000000000004,89772,37.87,328.61,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-13,-14.48,-27.7,4.800000000000004
female,NW,202047,2,TRUE,20,0.5,50,21406,9.34,93.43,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,1,4.67,100,0
female,OW,202047,1,TRUE,17,0.333,33.300000000000004,18981,5.27,89.56,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-3,-15.8,-75,0
female,SG,202047,42,TRUE,254,0.525,52.5,258594,16.24,98.22,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,8,3.09,23.5,12
female,SH,202047,7,TRUE,33,0.467,46.7,42387,16.51,77.85,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,4,9.43,133.3,-3.299999999999997
female,SO,202047,22,TRUE,149,0.468,46.800000000000004,140198,15.69,106.28,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-3,-2.14,-12,-7.5
female,SZ,202047,6,TRUE,100,0.24,24,79628,7.54,125.58,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-1,-1.25,-14.3,-11
female,TG,202047,11,TRUE,125,0.367,36.7,141817,7.76,88.14,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-11,-7.75,-50,-28
female,TI,202047,76,TRUE,627,0.452,45.2,180732,42.05,346.92,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,9,4.98,13.4,7.100000000000001
female,UR,202047,2,TRUE,15,0.667,66.7,18203,10.99,82.4,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-1,-5.49,-33.3,-33.3
female,VD,202047,67,TRUE,780,0.456,45.6,418657,16,186.31,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-10,-2.39,-13,7.899999999999999
female,VS,202047,21,TRUE,367,0.412,41.199999999999996,177734,11.82,206.49,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-5,-2.81,-19.2,-2.9000000000000057
female,ZG,202047,0,TRUE,22,0,0,64046,0,34.35,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,0,NA,0
female,ZH,202047,66,TRUE,619,0.393,39.300000000000004,784417,8.41,78.91,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,-24,-3.06,-26.7,-7.299999999999997
unknown,AG,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,AI,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,AR,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,BE,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,BL,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,BS,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,FL,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,FR,202047,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,GE,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,GL,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,GR,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,JU,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,LU,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,NE,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,NW,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,OW,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,SG,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,SH,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,SO,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,SZ,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,TG,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,TI,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,UR,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,VD,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,VS,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,ZG,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
unknown,ZH,202047,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-47,0,NA,NA,0
male,AG,202048,62,TRUE,466,0.614,61.4,353433,17.54,131.85,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-6,-1.7,-8.8,-7.300000000000004
male,AI,202048,1,TRUE,23,0.5,50,8389,11.92,274.17,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-2,-23.84,-66.7,-25
male,AR,202048,7,TRUE,56,0.778,77.8,27993,25.01,200.05,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,2,7.15,40,15.299999999999997
male,BE,202048,80,TRUE,771,0.588,58.8,514609,15.55,149.82,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,4,0.78,5.3,5.699999999999996
male,BL,202048,28,TRUE,272,0.651,65.10000000000001,143638,19.49,189.36,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-3,-2.09,-9.7,5.500000000000014
male,BS,202048,19,TRUE,210,0.576,57.599999999999994,95406,19.91,220.11,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-1,-1.05,-5,1.9999999999999858
male,FL,202048,5,TRUE,40,0.714,71.39999999999999,19368,25.82,206.53,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-1,-5.16,-16.7,4.699999999999989
male,FR,202048,18,TRUE,500,0.529,52.900000000000006,165058,10.91,302.92,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-20,-12.11,-52.6,-5.599999999999994
male,GE,202048,18,TRUE,522,0.621,62.1,246918,7.29,211.41,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-4,-1.62,-18.2,-0.7999999999999972
male,GL,202048,1,TRUE,37,1,100,20812,4.8,177.78,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,0,0,50
male,GR,202048,14,TRUE,172,0.519,51.9,101045,13.86,170.22,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-4,-3.95,-22.2,-6.199999999999996
male,JU,202048,2,TRUE,96,0.667,66.7,36522,5.48,262.86,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-1,-2.73,-33.3,-8.299999999999997
male,LU,202048,25,TRUE,213,0.51,51,209465,11.94,101.69,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,1,0.48,4.2,1
male,NE,202048,26,TRUE,382,0.553,55.300000000000004,86394,30.09,442.16,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-2,-2.32,-7.1,10.100000000000001
male,NW,202048,2,TRUE,30,0.667,66.7,22488,8.89,133.4,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,0,0,16.700000000000003
male,OW,202048,3,TRUE,27,0.6,60,19454,15.42,138.79,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,1,5.14,50,-6.700000000000003
male,SG,202048,46,TRUE,444,0.541,54.1,260651,17.65,170.34,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,8,3.07,21.1,6.600000000000001
male,SH,202048,8,TRUE,48,0.471,47.099999999999994,41608,19.23,115.36,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,0,0,-6.20000000000001
male,SO,202048,31,TRUE,232,0.544,54.400000000000006,140047,22.14,165.66,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,6,4.29,24,1.2000000000000028
male,SZ,202048,9,TRUE,198,0.818,81.8,84061,10.71,235.54,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-10,-11.89,-52.6,5.799999999999997
male,TG,202048,12,TRUE,184,0.48,48,144147,8.32,127.65,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-7,-4.86,-36.8,-15.299999999999997
male,TI,202048,86,TRUE,1037,0.606,60.6,171449,50.16,604.84,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-6,-3.5,-6.5,5.799999999999997
male,UR,202048,3,TRUE,24,0.5,50,18844,15.92,127.36,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,2,10.61,200,16.699999999999996
male,VD,202048,72,TRUE,1081,0.605,60.5,404311,17.81,267.37,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-8,-1.98,-10,6.099999999999994
male,VS,202048,24,TRUE,499,0.632,63.2,175475,13.68,284.37,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-6,-3.42,-20,4.400000000000006
male,ZG,202048,3,TRUE,56,0.6,60,65741,4.56,85.18,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,1,1.52,50,-40
male,ZH,202048,99,TRUE,991,0.553,55.300000000000004,780245,12.69,127.01,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-3,-0.38,-2.9,-5.3999999999999915
female,AG,202048,39,TRUE,298,0.386,38.6,349653,11.15,85.23,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,8,2.28,25.8,7.300000000000001
female,AI,202048,1,TRUE,8,0.5,50,7971,12.55,100.36,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,0,0,25
female,AR,202048,2,TRUE,36,0.222,22.2,27592,7.25,130.47,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-1,-3.62,-33.3,-15.3
female,BE,202048,56,TRUE,585,0.412,41.199999999999996,532864,10.51,109.78,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-11,-2.06,-16.4,-5.700000000000003
female,BL,202048,15,TRUE,180,0.349,34.9,149179,10.06,120.66,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-6,-4.02,-28.6,-5.500000000000007
female,BS,202048,14,TRUE,181,0.424,42.4,100630,13.91,179.87,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-2,-1.99,-12.5,-2
female,FL,202048,2,TRUE,34,0.286,28.599999999999998,19687,10.16,172.7,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-1,-5.08,-33.3,-4.700000000000006
female,FR,202048,16,TRUE,343,0.471,47.099999999999994,164751,9.71,208.19,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-11,-6.68,-40.7,5.599999999999994
female,GE,202048,11,TRUE,394,0.379,37.9,262530,4.19,150.08,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-2,-0.76,-15.4,0.7999999999999972
female,GL,202048,0,TRUE,24,0,0,20378,0,117.77,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-1,-4.91,-100,-50
female,GR,202048,13,TRUE,118,0.481,48.1,100331,12.96,117.61,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,0,0,6.200000000000003
female,JU,202048,1,TRUE,67,0.333,33.300000000000004,37276,2.68,179.74,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,0,0,8.300000000000004
female,LU,202048,24,TRUE,146,0.49,49,210861,11.38,69.24,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,0,0,-1
female,NE,202048,21,TRUE,316,0.447,44.7,89772,23.39,352,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-13,-14.48,-38.2,-10.100000000000001
female,NW,202048,1,TRUE,21,0.333,33.300000000000004,21406,4.67,98.1,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-1,-4.67,-50,-16.699999999999996
female,OW,202048,2,TRUE,19,0.4,40,18981,10.54,100.1,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,1,5.27,100,6.699999999999996
female,SG,202048,39,TRUE,293,0.459,45.9,258594,15.08,113.31,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-3,-1.16,-7.1,-6.600000000000001
female,SH,202048,9,TRUE,42,0.529,52.900000000000006,42387,21.23,99.09,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,2,4.72,28.6,6.200000000000003
female,SO,202048,26,TRUE,175,0.456,45.6,140198,18.55,124.82,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,4,2.86,18.2,-1.2000000000000028
female,SZ,202048,2,TRUE,102,0.182,18.2,79628,2.51,128.1,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-4,-5.03,-66.7,-5.800000000000001
female,TG,202048,13,TRUE,138,0.52,52,141817,9.17,97.31,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,2,1.41,18.2,15.299999999999997
female,TI,202048,56,TRUE,683,0.394,39.4,180732,30.99,377.91,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-20,-11.06,-26.3,-5.800000000000004
female,UR,202048,3,TRUE,18,0.5,50,18203,16.48,98.88,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,1,5.49,50,-16.700000000000003
female,VD,202048,47,TRUE,827,0.395,39.5,418657,11.23,197.54,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-20,-4.77,-29.9,-6.100000000000001
female,VS,202048,14,TRUE,381,0.368,36.8,177734,7.88,214.37,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,-7,-3.94,-33.3,-4.399999999999999
female,ZG,202048,2,TRUE,24,0.4,40,64046,3.12,37.47,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,2,3.12,NA,40
female,ZH,202048,80,TRUE,699,0.447,44.7,784417,10.2,89.11,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,14,1.79,21.2,5.399999999999999
unknown,AG,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,AI,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,AR,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,BE,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,BL,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,BS,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,FL,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,FR,202048,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,GE,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,GL,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,GR,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,JU,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,LU,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,NE,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,NW,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,OW,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,SG,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,SH,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,SO,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,SZ,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,TG,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,TI,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,UR,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,VD,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,VS,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,ZG,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
unknown,ZH,202048,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-48,0,NA,NA,0
male,AG,202049,42,TRUE,508,0.56,56.00000000000001,353433,11.88,143.73,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-20,-5.66,-32.3,-5.3999999999999915
male,AI,202049,2,TRUE,25,1,100,8389,23.84,298.01,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,1,11.92,100,50
male,AR,202049,7,TRUE,63,0.467,46.7,27993,25.01,225.06,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,0,0,0,-31.099999999999994
male,BE,202049,66,TRUE,837,0.524,52.400000000000006,514609,12.83,162.65,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-14,-2.72,-17.5,-6.3999999999999915
male,BL,202049,14,TRUE,286,0.452,45.2,143638,9.75,199.11,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-14,-9.74,-50,-19.900000000000006
male,BS,202049,28,TRUE,238,0.56,56.00000000000001,95406,29.35,249.46,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,9,9.44,47.4,-1.5999999999999872
male,FL,202049,8,TRUE,48,0.533,53.300000000000004,19368,41.31,247.83,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,3,15.49,60,-18.099999999999987
male,FR,202049,12,TRUE,512,0.571,57.099999999999994,165058,7.27,310.19,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-6,-3.64,-33.3,4.199999999999989
male,GE,202049,6,TRUE,528,0.286,28.599999999999998,246918,2.43,213.84,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-12,-4.86,-66.7,-33.5
male,GL,202049,8,TRUE,45,0.667,66.7,20812,38.44,216.22,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,7,33.64,700,-33.3
male,GR,202049,22,TRUE,194,0.688,68.8,101045,21.77,191.99,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,8,7.91,57.1,16.9
male,JU,202049,1,TRUE,97,0.5,50,36522,2.74,265.59,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-1,-2.74,-50,-16.700000000000003
male,LU,202049,15,TRUE,228,0.5,50,209465,7.16,108.85,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-10,-4.78,-40,-1
male,NE,202049,16,TRUE,398,0.444,44.4,86394,18.52,460.68,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-10,-11.57,-38.5,-10.900000000000006
male,NW,202049,1,TRUE,31,0.5,50,22488,4.45,137.85,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-1,-4.44,-50,-16.700000000000003
male,OW,202049,3,TRUE,30,0.75,75,19454,15.42,154.21,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,0,0,0,15
male,SG,202049,61,TRUE,505,0.592,59.199999999999996,260651,23.4,193.75,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,15,5.75,32.6,5.099999999999994
male,SH,202049,13,TRUE,61,0.684,68.4,41608,31.24,146.61,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,5,12.01,62.5,21.30000000000001
male,SO,202049,32,TRUE,264,0.593,59.3,140047,22.85,188.51,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,1,0.71,3.2,4.8999999999999915
male,SZ,202049,15,TRUE,213,0.6,60,84061,17.84,253.39,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,6,7.13,66.7,-21.799999999999997
male,TG,202049,20,TRUE,204,0.556,55.60000000000001,144147,13.87,141.52,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,8,5.55,66.7,7.6000000000000085
male,TI,202049,69,TRUE,1106,0.535,53.5,171449,40.25,645.09,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-17,-9.91,-19.8,-7.100000000000001
male,UR,202049,3,TRUE,27,0.6,60,18844,15.92,143.28,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,0,0,0,10
male,VD,202049,51,TRUE,1132,0.548,54.800000000000004,404311,12.61,279.98,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-21,-5.2,-29.2,-5.699999999999996
male,VS,202049,23,TRUE,522,0.575,57.49999999999999,175475,13.11,297.48,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-1,-0.57,-4.2,-5.70000000000001
male,ZG,202049,4,TRUE,60,0.571,57.099999999999994,65741,6.08,91.27,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,1,1.52,33.3,-2.9000000000000057
male,ZH,202049,115,TRUE,1106,0.572,57.199999999999996,780245,14.74,141.75,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,16,2.05,16.2,1.8999999999999915
female,AG,202049,33,TRUE,331,0.44,44,349653,9.44,94.67,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-6,-1.71,-15.4,5.399999999999999
female,AI,202049,0,TRUE,8,0,0,7971,0,100.36,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-1,-12.55,-100,-50
female,AR,202049,8,TRUE,44,0.533,53.300000000000004,27592,28.99,159.47,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,6,21.74,300,31.100000000000005
female,BE,202049,60,TRUE,645,0.476,47.599999999999994,532864,11.26,121.04,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,4,0.75,7.1,6.399999999999999
female,BL,202049,17,TRUE,197,0.548,54.800000000000004,149179,11.4,132.06,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,2,1.34,13.3,19.900000000000006
female,BS,202049,22,TRUE,203,0.44,44,100630,21.86,201.73,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,8,7.95,57.1,1.6000000000000014
female,FL,202049,7,TRUE,41,0.467,46.7,19687,35.56,208.26,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,5,25.4,250,18.100000000000005
female,FR,202049,9,TRUE,352,0.429,42.9,164751,5.46,213.66,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2020-49,-7,-4.25,-43.8,-4.199999999999996
