geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,anteil_pos_mean2w,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,nachweismethode,timeframe_2w,timeframe_4w,sum2w,sum4w,sumTotal_last2w,sumTotal_last4w,mean2w,mean4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,anteil_pos_2w,anteil_pos_4w,entries_diff_last_age,entries_diff_last,type_variant,entries_diff_week
CHFL,202045,204692,54309,150383,2236303,1,100,26.5,0.10000000000000142,11,13.2,8777846,2331.92,25476.67,-13577,-154.67,0,-6.2,COVID19Test,2023-11-28_06-00-38,isoweek,2020-45,TRUE,PCR,FALSE,FALSE,422961,728522,NA,NA,211480.5,182130.5,2409.25,2074.89,NA,NA,4818.51,8299.55,26.49,23.57,7,9123,NA,NA
CHFL,202046,18556,3911,14645,21853,1,100,21.1,-3.299999999999997,21.6,10.8,8777846,211.4,248.96,15259,173.84,0,462.8,COVID19Test,2023-11-28_06-00-38,isoweek,2020-46,TRUE,Antigen_Schnelltest,FALSE,FALSE,21853,NA,NA,NA,10926.5,NA,124.48,NA,NA,NA,248.96,NA,21.59,NA,7,872,NA,NA
CHFL,202046,162228,39420,122808,2398531,1,100,24.3,-2.1999999999999993,11.9,12.8,8777846,1848.15,27324.82,-42464,-483.77,0,-20.7,COVID19Test,2023-11-28_06-00-38,isoweek,2020-46,TRUE,PCR,FALSE,FALSE,366920,763664,NA,NA,183460,190916,2090.03,2174.98,NA,NA,4180.07,8699.9,25.54,25.1,7,9123,NA,NA
CHFL,202047,25712,4933,20779,47565,1,100,19.2,-1.9000000000000021,20.3,10,8777846,292.92,541.88,7156,81.52,0,38.6,COVID19Test,2023-11-28_06-00-38,isoweek,2020-47,TRUE,Antigen_Schnelltest,FALSE,FALSE,44268,NA,NA,NA,22134,NA,252.16,NA,NA,NA,504.32,NA,19.98,NA,7,872,NA,NA
CHFL,202047,133119,28022,105097,2531650,1,100,21.1,-3.1999999999999993,12.4,11.4,8777846,1516.53,28841.36,-29109,-331.62,0,-17.9,COVID19Test,2023-11-28_06-00-38,isoweek,2020-47,TRUE,PCR,FALSE,FALSE,295347,718308,NA,NA,147673.5,179577,1682.34,2045.8,NA,NA,3364.69,8183.19,22.83,24.99,7,9123,NA,NA
CHFL,202048,33458,5402,28056,81023,1,100,16.1,-3.099999999999998,18.6,8.7,8777846,381.16,923.04,7746,88.24,0,30.1,COVID19Test,2023-11-28_06-00-38,isoweek,2020-48,TRUE,Antigen_Schnelltest,FALSE,FALSE,59170,81023,NA,NA,29585,20255.75,337.04,230.76,NA,NA,674.08,923.04,17.47,18.58,7,872,NA,NA
CHFL,202048,127480,22888,104592,2659130,1,100,18,-3.1000000000000014,12.6,9.8,8777846,1452.29,30293.65,-5639,-64.24,0,-4.2,COVID19Test,2023-11-28_06-00-38,isoweek,2020-48,TRUE,PCR,FALSE,FALSE,260599,627519,NA,NA,130299.5,156879.75,1484.41,1787.22,NA,NA,2968.83,7148.9,19.54,23.05,7,9123,NA,NA
CHFL,202049,38240,6475,31765,119263,1,100,16.9,0.7999999999999972,18.1,8.3,8777846,435.64,1358.68,4782,54.48,0,14.3,COVID19Test,2023-11-28_06-00-38,isoweek,2020-49,TRUE,Antigen_Schnelltest,FALSE,FALSE,71698,115966,NA,NA,35849,28991.5,408.4,330.28,NA,NA,816.81,1321.12,16.57,17.87,7,872,NA,NA
CHFL,202049,126888,22821,104067,2786018,1,100,18,0,12.9,9,8777846,1445.55,31739.2,-592,-6.74,0,-0.5,COVID19Test,2023-11-28_06-00-38,isoweek,2020-49,TRUE,PCR,FALSE,FALSE,254368,549715,NA,NA,127184,137428.75,1448.92,1565.63,NA,NA,2897.84,6262.53,17.97,20.58,7,9123,NA,NA
CHFL,202050,64286,7449,56837,183549,1,100,11.6,-5.299999999999999,15.8,6.8,8777846,732.37,2091.05,26046,296.73,0,68.1,COVID19Test,2023-11-28_06-00-38,isoweek,2020-50,TRUE,Antigen_Schnelltest,FALSE,FALSE,102526,161696,NA,NA,51263,40424,584,460.52,NA,NA,1168.01,1842.09,13.58,15,7,872,NA,NA
CHFL,202050,146325,24625,121700,2932343,1,100,16.8,-1.1999999999999993,13.1,8.7,8777846,1666.98,33406.18,19437,221.43,0,15.3,COVID19Test,2023-11-28_06-00-38,isoweek,2020-50,TRUE,PCR,FALSE,FALSE,273213,533812,NA,NA,136606.5,133453,1556.26,1520.34,NA,NA,3112.53,6081.36,17.37,18.43,7,9123,NA,NA
CHFL,202051,67402,7579,59823,250951,1,100,11.2,-0.40000000000000036,14.6,5.7,8777846,767.86,2858.91,3116,35.49,0,4.8,COVID19Test,2023-11-28_06-00-38,isoweek,2020-51,TRUE,Antigen_Schnelltest,FALSE,FALSE,131688,203386,NA,NA,65844,50846.5,750.12,579.26,NA,NA,1500.23,2317.04,11.41,13.23,7,872,NA,NA
CHFL,202051,176416,23737,152679,3108759,1,100,13.5,-3.3000000000000007,13.1,7.5,8777846,2009.79,35415.97,30091,342.81,0,20.6,COVID19Test,2023-11-28_06-00-38,isoweek,2020-51,TRUE,PCR,FALSE,FALSE,322741,577109,NA,NA,161370.5,144277.25,1838.38,1643.65,NA,NA,3676.77,6574.61,14.98,16.3,7,9123,NA,NA
CHFL,202052,65977,6649,59328,316928,1,100,10.1,-1.0999999999999996,13.6,5.3,8777846,751.63,3610.54,-1425,-16.23,0,-2.1,COVID19Test,2023-11-28_06-00-38,isoweek,2020-52,TRUE,Antigen_Schnelltest,FALSE,FALSE,133379,235905,NA,NA,66689.5,58976.25,759.75,671.88,NA,NA,1519.5,2687.5,10.67,11.93,7,872,NA,NA
CHFL,202052,140812,19479,121333,3249571,1,100,13.8,0.3000000000000007,13.1,6.8,8777846,1604.17,37020.14,-35604,-405.62,0,-20.2,COVID19Test,2023-11-28_06-00-38,isoweek,2020-52,TRUE,PCR,FALSE,FALSE,317228,590441,NA,NA,158614,147610.25,1806.98,1681.62,NA,NA,3613.96,6726.49,13.62,15.35,7,9123,NA,NA
CHFL,202053,45710,6874,38836,362638,1,100,15,4.9,13.8,6.1,8777846,520.74,4131.29,-20267,-230.89,0,-30.7,COVID19Test,2023-11-28_06-00-38,isoweek,2020-53,TRUE,Antigen_Schnelltest,FALSE,FALSE,111687,243375,NA,NA,55843.5,60843.75,636.19,693.15,NA,NA,1272.37,2772.61,12.11,11.73,7,872,NA,NA
CHFL,202053,103899,18208,85691,3353470,1,100,17.5,3.6999999999999993,13.3,7.7,8777846,1183.65,38203.79,-36913,-420.52,0,-26.2,COVID19Test,2023-11-28_06-00-38,isoweek,2020-53,TRUE,PCR,FALSE,FALSE,244711,567452,NA,NA,122355.5,141863,1393.91,1616.15,NA,NA,2787.83,6464.59,15.4,15.16,7,9123,NA,NA
CHFL,202101,46667,6008,40659,409305,1,100,12.9,-2.0999999999999996,13.7,7,8777846,531.65,4662.93,957,10.91,0,2.1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-01,TRUE,Antigen_Schnelltest,FALSE,FALSE,92377,225756,NA,NA,46188.5,56439,526.19,642.97,NA,NA,1052.39,2571.88,13.95,12.01,7,872,NA,NA
CHFL,202101,120765,18166,102599,3474235,1,100,15,-2.5,13.3,8.1,8777846,1375.79,39579.58,16866,192.14,0,16.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-01,TRUE,PCR,FALSE,FALSE,224664,541892,NA,NA,112332,135473,1279.72,1543.35,NA,NA,2559.44,6173.41,16.19,14.69,7,9123,NA,NA
CHFL,202102,39976,4114,35862,449281,1,100,10.3,-2.5999999999999996,13.4,5.8,8777846,455.42,5118.35,-6691,-76.23,0,-14.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-02,TRUE,Antigen_Schnelltest,FALSE,FALSE,86643,198330,NA,NA,43321.5,49582.5,493.53,564.86,NA,NA,987.06,2259.44,11.68,11.92,7,872,NA,NA
CHFL,202102,107474,12803,94671,3581709,1,100,11.9,-3.0999999999999996,13.3,6.8,8777846,1224.38,40803.96,-13291,-151.41,0,-11,COVID19Test,2023-11-28_06-00-38,isoweek,2021-02,TRUE,PCR,FALSE,FALSE,228239,472950,NA,NA,114119.5,118237.5,1300.09,1347,NA,NA,2600.17,5388,13.57,14.52,7,9123,NA,NA
CHFL,202103,44541,3750,40791,493822,1,100,8.4,-1.9000000000000004,13,4.7,8777846,507.43,5625.78,4565,52.01,0,11.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-03,TRUE,Antigen_Schnelltest,FALSE,FALSE,84517,176894,NA,NA,42258.5,44223.5,481.42,503.81,NA,NA,962.84,2015.23,9.3,11.73,7,872,NA,NA
CHFL,202103,118502,10943,107559,3700211,1,100,9.2,-2.700000000000001,13.1,5.3,8777846,1350.01,42153.97,11028,125.63,0,10.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-03,TRUE,PCR,FALSE,FALSE,225976,450640,NA,NA,112988,112660,1287.2,1283.46,NA,NA,2574.39,5133.83,10.51,13.34,7,9123,NA,NA
CHFL,202104,46851,2999,43852,540673,1,100,6.4,-2,12.4,3.7,8777846,533.74,6159.52,2310,26.31,0,5.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-04,TRUE,Antigen_Schnelltest,FALSE,FALSE,91392,178035,NA,NA,45696,44508.75,520.58,507.06,NA,NA,1041.17,2028.23,7.38,9.48,7,872,NA,NA
CHFL,202104,121094,9603,111491,3821305,1,100,7.9,-1.299999999999999,13,4.3,8777846,1379.54,43533.52,2592,29.53,0,2.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-04,TRUE,PCR,FALSE,FALSE,239596,467835,NA,NA,119798,116958.75,1364.78,1332.43,NA,NA,2729.55,5329.72,8.58,11.01,7,9123,NA,NA
CHFL,202105,51253,2588,48665,591926,1,100,5,-1.4000000000000004,11.7,2.8,8777846,583.89,6743.41,4402,50.15,0,9.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-05,TRUE,Antigen_Schnelltest,FALSE,FALSE,98104,182621,NA,NA,49052,45655.25,558.82,520.12,NA,NA,1117.63,2080.48,5.69,7.37,7,872,NA,NA
CHFL,202105,134834,8740,126094,3956139,1,100,6.5,-1.4000000000000004,12.8,3.6,8777846,1536.07,45069.59,13740,156.53,0,11.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-05,TRUE,PCR,FALSE,FALSE,255928,481904,NA,NA,127964,120476,1457.81,1372.5,NA,NA,2915.61,5490,7.17,8.73,7,9123,NA,NA
CHFL,202106,50008,2185,47823,641934,1,100,4.4,-0.5999999999999996,11.2,2.4,8777846,569.71,7313.12,-1245,-14.18,0,-2.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-06,TRUE,Antigen_Schnelltest,FALSE,FALSE,101261,192653,NA,NA,50630.5,48163.25,576.8,548.69,NA,NA,1153.6,2194.76,4.71,5.98,7,872,NA,NA
CHFL,202106,144071,6997,137074,4100210,1,100,4.9,-1.5999999999999996,12.5,2.8,8777846,1641.3,46710.89,9237,105.23,0,6.9,COVID19Test,2023-11-28_06-00-38,isoweek,2021-06,TRUE,PCR,FALSE,FALSE,278905,518501,NA,NA,139452.5,129625.25,1588.69,1476.73,NA,NA,3177.37,5906.93,5.64,7,7,9123,NA,NA
CHFL,202107,46686,1891,44795,688620,1,100,4.1,-0.3000000000000007,10.7,2.1,8777846,531.86,7844.98,-3322,-37.85,0,-6.6,COVID19Test,2023-11-28_06-00-38,isoweek,2021-07,TRUE,Antigen_Schnelltest,FALSE,FALSE,96694,194798,NA,NA,48347,48699.5,550.78,554.8,NA,NA,1101.57,2219.2,4.22,4.96,7,872,NA,NA
CHFL,202107,130066,6045,124021,4230276,1,100,4.6,-0.3000000000000007,12.2,2.4,8777846,1481.75,48192.64,-14005,-159.55,0,-9.7,COVID19Test,2023-11-28_06-00-38,isoweek,2021-07,TRUE,PCR,FALSE,FALSE,274137,530065,NA,NA,137068.5,132516.25,1561.53,1509.67,NA,NA,3123.06,6038.67,4.76,5.92,7,9123,NA,NA
CHFL,202108,44337,2105,42232,732957,1,100,4.7,0.6000000000000005,10.3,2.2,8777846,505.1,8350.08,-2349,-26.76,0,-5,COVID19Test,2023-11-28_06-00-38,isoweek,2021-08,TRUE,Antigen_Schnelltest,FALSE,FALSE,91023,192284,NA,NA,45511.5,48071,518.48,547.64,NA,NA,1036.96,2190.56,4.39,4.56,7,872,NA,NA
CHFL,202108,123799,6060,117739,4354075,1,100,4.9,0.3000000000000007,12,2.4,8777846,1410.36,49603,-6267,-71.39,0,-4.8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-08,TRUE,PCR,FALSE,FALSE,253865,532770,NA,NA,126932.5,133192.5,1446.06,1517.37,NA,NA,2892.11,6069.48,4.77,5.23,7,9123,NA,NA
CHFL,202109,44955,2277,42678,777912,1,100,5.1,0.39999999999999947,10,2.5,8777846,512.14,8862.22,618,7.04,0,1.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-09,TRUE,Antigen_Schnelltest,FALSE,FALSE,89292,185986,NA,NA,44646,46496.5,508.62,529.7,NA,NA,1017.24,2118.81,4.91,4.55,7,872,NA,NA
CHFL,202109,129463,6183,123280,4483538,1,100,4.8,-0.10000000000000053,11.8,2.4,8777846,1474.88,51077.88,5664,64.52,0,4.6,COVID19Test,2023-11-28_06-00-38,isoweek,2021-09,TRUE,PCR,FALSE,FALSE,253262,527399,NA,NA,126631,131849.75,1442.62,1502.07,NA,NA,2885.24,6008.3,4.83,4.79,7,9123,NA,NA
CHFL,202110,49014,2579,46435,826926,1,100,5.3,0.20000000000000018,9.7,2.6,8777846,558.38,9420.6,4059,46.24,0,9,COVID19Test,2023-11-28_06-00-38,isoweek,2021-10,TRUE,Antigen_Schnelltest,FALSE,FALSE,93969,184992,NA,NA,46984.5,46248,535.26,526.87,NA,NA,1070.52,2107.49,5.17,4.79,7,872,NA,NA
CHFL,202110,145231,7241,137990,4628769,1,100,5,0.20000000000000018,11.6,2.4,8777846,1654.52,52732.4,15768,179.64,0,12.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-10,TRUE,PCR,FALSE,FALSE,274694,528559,NA,NA,137347,132139.75,1564.7,1505.38,NA,NA,3129.4,6021.51,4.89,4.83,7,9123,NA,NA
CHFL,202111,67665,3319,64346,894591,1,100,4.9,-0.39999999999999947,9.4,2.5,8777846,770.86,10191.46,18651,212.48,0,38.1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-11,TRUE,Antigen_Schnelltest,FALSE,FALSE,116679,205971,NA,NA,58339.5,51492.75,664.62,586.62,NA,NA,1329.24,2346.49,5.05,4.99,7,872,NA,NA
CHFL,202111,161596,8327,153269,4790365,1,100,5.2,0.20000000000000018,11.4,2.5,8777846,1840.95,54573.35,16365,186.43,0,11.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-11,TRUE,PCR,FALSE,FALSE,306827,560089,NA,NA,153413.5,140022.25,1747.74,1595.18,NA,NA,3495.47,6380.71,5.07,4.97,7,9123,NA,NA
CHFL,202112,86353,4183,82170,980944,1,100,4.8,-0.10000000000000053,9,2.4,8777846,983.76,11175.22,18688,212.9,0,27.6,COVID19Test,2023-11-28_06-00-38,isoweek,2021-12,TRUE,Antigen_Schnelltest,FALSE,FALSE,154018,247987,NA,NA,77009,61996.75,877.31,706.29,NA,NA,1754.62,2825.15,4.87,4.98,7,872,NA,NA
CHFL,202112,168096,9713,158383,4958461,1,100,5.8,0.5999999999999996,11.2,2.7,8777846,1915,56488.36,6500,74.05,0,4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-12,TRUE,PCR,FALSE,FALSE,329692,604386,NA,NA,164846,151096.5,1877.98,1721.34,NA,NA,3755.96,6885.36,5.47,5.21,7,9123,NA,NA
CHFL,202113,95887,4264,91623,1076831,1,100,4.4,-0.39999999999999947,8.6,2.3,8777846,1092.38,12267.6,9534,108.62,0,11,COVID19Test,2023-11-28_06-00-38,isoweek,2021-13,TRUE,Antigen_Schnelltest,FALSE,FALSE,182240,298919,NA,NA,91120,74729.75,1038.07,851.34,NA,NA,2076.14,3405.38,4.64,4.8,7,872,NA,NA
CHFL,202113,180534,9695,170839,5138995,1,100,5.4,-0.39999999999999947,11,2.8,8777846,2056.7,58545.06,12438,141.7,0,7.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-13,TRUE,PCR,FALSE,FALSE,348630,655457,NA,NA,174315,163864.25,1985.85,1866.79,NA,NA,3971.7,7467.17,5.57,5.34,7,9123,NA,NA
CHFL,202114,67083,3898,63185,1143914,1,100,5.8,1.3999999999999995,8.4,2.5,8777846,764.23,13031.83,-28804,-328.15,0,-30,COVID19Test,2023-11-28_06-00-38,isoweek,2021-14,TRUE,Antigen_Schnelltest,FALSE,FALSE,162970,316988,NA,NA,81485,79247,928.3,902.81,NA,NA,1856.61,3611.23,5.01,4.94,7,872,NA,NA
CHFL,202114,136927,11569,125358,5275922,1,100,8.4,3,10.9,3.3,8777846,1559.92,60104.97,-43607,-496.78,0,-24.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-14,TRUE,PCR,FALSE,FALSE,317461,647153,NA,NA,158730.5,161788.25,1808.31,1843.14,NA,NA,3616.62,7372.57,6.7,6.07,7,9123,NA,NA
CHFL,202115,55237,3099,52138,1199151,1,100,5.6,-0.20000000000000018,8.3,2.9,8777846,629.28,13661.11,-11846,-134.95,0,-17.7,COVID19Test,2023-11-28_06-00-38,isoweek,2021-15,TRUE,Antigen_Schnelltest,FALSE,FALSE,122320,304560,NA,NA,61160,76140,696.75,867.41,NA,NA,1393.51,3469.64,5.72,5.07,7,872,NA,NA
CHFL,202115,132442,12453,119989,5408364,1,100,9.4,1,10.9,4.5,8777846,1508.82,61613.79,-4485,-51.1,0,-3.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-15,TRUE,PCR,FALSE,FALSE,269369,617999,NA,NA,134684.5,154499.75,1534.37,1760.11,NA,NA,3068.74,7040.44,8.92,7.03,7,9123,NA,NA
CHFL,202116,50050,2854,47196,1249201,1,100,5.7,0.10000000000000053,8.2,2.8,8777846,570.19,14231.29,-5187,-59.09,0,-9.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-16,TRUE,Antigen_Schnelltest,FALSE,FALSE,105287,268257,NA,NA,52643.5,67064.25,599.73,764.02,NA,NA,1199.46,3056.07,5.65,5.26,7,872,NA,NA
CHFL,202116,134095,12956,121139,5542459,1,100,9.7,0.29999999999999893,10.9,4.8,8777846,1527.65,63141.45,1653,18.83,0,1.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-16,TRUE,PCR,FALSE,FALSE,266537,583998,NA,NA,133268.5,145999.5,1518.24,1663.27,NA,NA,3036.47,6653.09,9.53,7.99,7,9123,NA,NA
CHFL,202117,50350,2287,48063,1299551,1,100,4.5,-1.2000000000000002,8,2.6,8777846,573.6,14804.9,300,3.41,0,0.6,COVID19Test,2023-11-28_06-00-38,isoweek,2021-17,TRUE,Antigen_Schnelltest,FALSE,FALSE,100400,222720,NA,NA,50200,55680,571.89,634.32,NA,NA,1143.79,2537.3,5.12,5.45,7,872,NA,NA
CHFL,202117,133038,10999,122039,5675497,1,100,8.3,-1.3999999999999986,10.8,4.5,8777846,1515.61,64657.06,-1057,-12.04,0,-0.8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-17,TRUE,PCR,FALSE,FALSE,267133,536502,NA,NA,133566.5,134125.5,1521.63,1528,NA,NA,3043.26,6112,8.97,8.94,7,9123,NA,NA
CHFL,202118,46896,1946,44950,1346447,1,100,4.1,-0.40000000000000036,7.9,2.2,8777846,534.25,15339.15,-3454,-39.35,0,-6.9,COVID19Test,2023-11-28_06-00-38,isoweek,2021-18,TRUE,Antigen_Schnelltest,FALSE,FALSE,97246,202533,NA,NA,48623,50633.25,553.93,576.83,NA,NA,1107.86,2307.32,4.35,5.03,7,872,NA,NA
CHFL,202118,130341,9436,120905,5805838,1,100,7.2,-1.1000000000000005,10.7,3.9,8777846,1484.89,66141.94,-2697,-30.72,0,-2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-18,TRUE,PCR,FALSE,FALSE,263379,529916,NA,NA,131689.5,132479,1500.25,1509.24,NA,NA,3000.5,6036.97,7.76,8.65,7,9123,NA,NA
CHFL,202119,50641,1512,49129,1397088,1,100,3,-1.0999999999999996,7.7,1.8,8777846,576.92,15916.07,3745,42.67,0,8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-19,TRUE,Antigen_Schnelltest,FALSE,FALSE,97537,197937,NA,NA,48768.5,49484.25,555.59,563.74,NA,NA,1111.17,2254.96,3.55,4.34,7,872,NA,NA
CHFL,202119,133089,7176,125913,5938927,1,100,5.4,-1.7999999999999998,10.6,3.2,8777846,1516.19,67658.14,2748,31.3,0,2.1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-19,TRUE,PCR,FALSE,FALSE,263430,530563,NA,NA,131715,132640.75,1500.54,1511.09,NA,NA,3001.08,6044.34,6.31,7.65,7,9123,NA,NA
CHFL,202120,63637,1351,62286,1460725,1,100,2.1,-0.8999999999999999,7.5,1.3,8777846,724.97,16641.04,12996,148.05,0,25.7,COVID19Test,2023-11-28_06-00-38,isoweek,2021-20,TRUE,Antigen_Schnelltest,FALSE,FALSE,114278,211524,NA,NA,57139,52881,650.95,602.44,NA,NA,1301.89,2409.75,2.51,3.35,7,872,NA,NA
CHFL,202120,136600,6877,129723,6075527,1,100,5,-0.40000000000000036,10.5,2.6,8777846,1556.19,69214.33,3511,40,0,2.6,COVID19Test,2023-11-28_06-00-38,isoweek,2021-20,TRUE,PCR,FALSE,FALSE,269689,533068,NA,NA,134844.5,133267,1536.19,1518.22,NA,NA,3072.38,6072.88,5.21,6.47,7,9123,NA,NA
CHFL,202121,45919,971,44948,1506644,1,100,2.1,0,7.3,1.1,8777846,523.12,17164.17,-17718,-201.85,0,-27.8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-21,TRUE,Antigen_Schnelltest,FALSE,FALSE,109556,207093,NA,NA,54778,51773.25,624.05,589.82,NA,NA,1248.1,2359.27,2.12,2.79,7,872,NA,NA
CHFL,202121,110163,4736,105427,6185690,1,100,4.3,-0.7000000000000002,10.4,2.4,8777846,1255.01,70469.34,-26437,-301.18,0,-19.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-21,TRUE,PCR,FALSE,FALSE,246763,510193,NA,NA,123381.5,127548.25,1405.6,1453.07,NA,NA,2811.2,5812.28,4.71,5.53,7,9123,NA,NA
CHFL,202122,52088,652,51436,1558732,1,100,1.3,-0.8,7.1,0.8,8777846,593.4,17757.57,6169,70.28,0,13.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-22,TRUE,Antigen_Schnelltest,FALSE,FALSE,98007,212285,NA,NA,49003.5,53071.25,558.26,604.6,NA,NA,1116.53,2418.42,1.66,2.11,7,872,NA,NA
CHFL,202122,111441,3379,108062,6297131,1,100,3,-1.2999999999999998,10.2,1.8,8777846,1269.57,71738.91,1278,14.56,0,1.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-22,TRUE,PCR,FALSE,FALSE,221604,491293,NA,NA,110802,122823.25,1262.29,1399.24,NA,NA,2524.58,5596.97,3.66,4.51,7,9123,NA,NA
CHFL,202123,50355,449,49906,1609087,1,100,0.9,-0.4,6.9,0.5,8777846,573.66,18331.23,-1733,-19.74,0,-3.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-23,TRUE,Antigen_Schnelltest,FALSE,FALSE,102443,211999,NA,NA,51221.5,52999.75,583.53,603.79,NA,NA,1167.06,2415.16,1.07,1.61,7,872,NA,NA
CHFL,202123,92713,2329,90384,6389844,1,100,2.5,-0.5,10.1,1.4,8777846,1056.22,72795.13,-18728,-213.35,0,-16.8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-23,TRUE,PCR,FALSE,FALSE,204154,450917,NA,NA,102077,112729.25,1162.89,1284.25,NA,NA,2325.79,5136.99,2.8,3.84,7,9123,NA,NA
CHFL,202124,59313,218,59095,1668400,1,100,0.4,-0.5,6.7,0.3,8777846,675.71,19006.94,8958,102.05,0,17.8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-24,TRUE,Antigen_Schnelltest,FALSE,FALSE,109668,207675,NA,NA,54834,51918.75,624.69,591.47,NA,NA,1249.37,2365.9,0.61,1.1,7,872,NA,NA
CHFL,202124,81993,1283,80710,6471837,1,100,1.6,-0.8999999999999999,10,1,8777846,934.09,73729.22,-10720,-122.13,0,-11.6,COVID19Test,2023-11-28_06-00-38,isoweek,2021-24,TRUE,PCR,FALSE,FALSE,174706,396310,NA,NA,87353,99077.5,995.15,1128.72,NA,NA,1990.31,4514.89,2.07,2.96,7,9123,NA,NA
CHFL,202125,61196,147,61049,1729596,1,100,0.2,-0.2,6.5,0.2,8777846,697.16,19704.11,1883,21.45,0,3.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-25,TRUE,Antigen_Schnelltest,FALSE,FALSE,120509,222952,NA,NA,60254.5,55738,686.44,634.98,NA,NA,1372.88,2539.94,0.3,0.66,7,872,NA,NA
CHFL,202125,71247,786,70461,6543084,1,100,1.1,-0.5,9.9,0.7,8777846,811.67,74540.88,-10746,-122.42,0,-13.1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-25,TRUE,PCR,FALSE,FALSE,153240,357394,NA,NA,76620,89348.5,872.88,1017.89,NA,NA,1745.76,4071.55,1.35,2.18,7,9123,NA,NA
CHFL,202126,87688,202,87486,1817284,1,100,0.2,0,6.2,0.1,8777846,998.97,20703.07,26492,301.81,0,43.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-26,TRUE,Antigen_Schnelltest,FALSE,FALSE,148884,258552,NA,NA,74442,64638,848.07,736.38,NA,NA,1696.13,2945.51,0.23,0.39,7,872,NA,NA
CHFL,202126,80085,998,79087,6623169,1,100,1.2,0.09999999999999987,9.8,0.6,8777846,912.35,75453.24,8838,100.68,0,12.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-26,TRUE,PCR,FALSE,FALSE,151332,326038,NA,NA,75666,81509.5,862.01,928.58,NA,NA,1724.02,3714.33,1.18,1.66,7,9123,NA,NA
CHFL,202127,108917,378,108539,1926201,1,100,0.3,0.09999999999999998,5.8,0.1,8777846,1240.82,21943.89,21229,241.85,0,24.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-27,TRUE,Antigen_Schnelltest,FALSE,FALSE,196605,317114,NA,NA,98302.5,79278.5,1119.89,903.17,NA,NA,2239.79,3612.66,0.3,0.3,7,872,NA,NA
CHFL,202127,79421,1935,77486,6702590,1,100,2.4,1.2,9.7,0.9,8777846,904.79,76358.03,-664,-7.56,0,-0.8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-27,TRUE,PCR,FALSE,FALSE,159506,312746,NA,NA,79753,78186.5,908.57,890.73,NA,NA,1817.14,3562.9,1.84,1.6,7,9123,NA,NA
CHFL,202128,105148,736,104412,2031349,1,100,0.7,0.39999999999999997,5.6,0.3,8777846,1197.88,23141.77,-3769,-42.94,0,-3.5,COVID19Test,2023-11-28_06-00-38,isoweek,2021-28,TRUE,Antigen_Schnelltest,FALSE,FALSE,214065,362949,NA,NA,107032.5,90737.25,1219.35,1033.71,NA,NA,2438.7,4134.83,0.52,0.4,7,872,NA,NA
