date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-05-09,all,partially_vaccinated,2,131,1067955,0.19,NA,1.71,0.16,4.55,2.14,4.22,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-09,all,not_vaccinated,19,2548,6578468,0.29,NA,20.14,0.31,43.18,41.7,48.29,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-09,all,unknown,20,3303,NA,NA,NA,18.14,NA,45.45,54.06,43.17,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-10,all,fully_vaccinated,0,128,1165771,0,NA,1.57,0.13,0,2.08,3.92,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-10,all,partially_vaccinated,1,132,1081404,0.09,NA,1.57,0.15,2.33,2.15,4.12,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-10,all,not_vaccinated,16,2564,6530671,0.24,NA,19.29,0.3,37.21,41.67,50.05,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-10,all,unknown,26,3329,NA,NA,NA,16.71,NA,60.47,54.1,41.92,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-11,all,fully_vaccinated,2,130,1206841,0.17,NA,1.14,0.09,5,2.1,2.95,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-11,all,partially_vaccinated,2,134,1096885,0.18,NA,2,0.18,5,2.16,5.5,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-11,all,not_vaccinated,19,2583,6474120,0.29,NA,18.43,0.28,47.5,41.71,50.28,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-11,all,unknown,17,3346,NA,NA,NA,15.71,NA,42.5,54.03,41.28,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-12,all,fully_vaccinated,1,131,1250229,0.08,NA,1,0.08,2.63,2.1,2.54,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-12,all,partially_vaccinated,3,137,1109393,0.27,NA,1.71,0.15,7.89,2.2,4.68,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-12,all,not_vaccinated,23,2606,6418224,0.36,NA,18,0.28,60.53,41.82,50.23,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-12,all,unknown,11,3357,NA,NA,NA,15.71,NA,28.95,53.88,42.54,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-13,all,fully_vaccinated,1,132,1266220,0.08,NA,1,0.08,3.33,2.11,3.1,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-13,all,partially_vaccinated,1,138,1124208,0.09,NA,1.43,0.13,3.33,2.2,4.03,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-13,all,not_vaccinated,19,2625,6387418,0.3,NA,17.29,0.27,63.33,41.93,51.21,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-13,all,unknown,9,3366,NA,NA,NA,14.43,NA,30,53.76,41.66,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-14,all,fully_vaccinated,0,132,1303204,0,NA,1.29,0.1,0,2.1,3.78,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-14,all,partially_vaccinated,3,141,1133291,0.26,NA,1.71,0.15,9.68,2.24,4.72,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-14,all,not_vaccinated,16,2641,6341351,0.25,NA,18.71,0.3,51.61,41.97,54.74,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-14,all,unknown,12,3378,NA,NA,NA,12.29,NA,38.71,53.69,36.77,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-15,all,fully_vaccinated,0,132,1316377,0,NA,1.14,0.09,0,2.09,3.42,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-15,all,partially_vaccinated,0,141,1151782,0,NA,1.86,0.16,0,2.23,5.08,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-15,all,not_vaccinated,14,2655,6309687,0.22,NA,18.86,0.3,48.28,42,55.09,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-15,all,unknown,15,3393,NA,NA,NA,12.14,NA,51.72,53.68,36.41,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-16,all,fully_vaccinated,3,135,1320746,0.23,NA,1.29,0.1,10.71,2.13,3.63,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-16,all,partially_vaccinated,0,141,1162539,0,NA,1.43,0.12,0,2.22,3.95,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-16,all,not_vaccinated,14,2669,6294561,0.22,NA,19.57,0.31,50,42.04,54.61,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-16,all,unknown,11,3404,NA,NA,NA,13.29,NA,39.29,53.61,37.81,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-17,all,fully_vaccinated,2,137,1363152,0.15,NA,1.14,0.08,4.76,2.14,3.15,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-17,all,partially_vaccinated,3,144,1163679,0.26,NA,1.43,0.12,7.14,2.25,3.84,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-17,all,not_vaccinated,26,2695,6251015,0.42,NA,20.43,0.33,61.9,42.17,54.72,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-17,all,unknown,11,3415,NA,NA,NA,13.86,NA,26.19,53.43,38.29,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-18,all,fully_vaccinated,1,138,1412191,0.07,NA,1.43,0.1,2.5,2.15,4.1,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-18,all,partially_vaccinated,3,147,1168293,0.26,NA,1.29,0.11,7.5,2.29,3.41,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-18,all,not_vaccinated,20,2715,6197362,0.32,NA,19.86,0.32,50,42.22,53.06,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-18,all,unknown,16,3431,NA,NA,NA,14.14,NA,40,53.35,39.43,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-19,all,fully_vaccinated,2,140,1459287,0.14,NA,1.57,0.11,4.08,2.16,4.67,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-19,all,partially_vaccinated,0,147,1178796,0,NA,1.29,0.11,0,2.27,3.41,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-19,all,not_vaccinated,28,2743,6139763,0.46,NA,19.86,0.32,57.14,42.33,54.16,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-19,all,unknown,19,3450,NA,NA,NA,13.43,NA,38.78,53.24,37.75,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-20,all,fully_vaccinated,0,140,1512091,0,NA,1.29,0.09,0,2.15,3.62,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-20,all,partially_vaccinated,1,148,1185215,0.08,NA,1.29,0.11,2.56,2.27,3.41,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-20,all,not_vaccinated,25,2768,6080540,0.41,NA,20.71,0.34,64.1,42.46,56.54,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-20,all,unknown,13,3463,NA,NA,NA,13.14,NA,33.33,53.12,36.42,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-21,all,fully_vaccinated,2,142,1558707,0.13,NA,1.14,0.07,6.67,2.17,3.83,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-21,all,partially_vaccinated,2,150,1196095,0.17,NA,1,0.08,6.67,2.29,3.28,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-21,all,not_vaccinated,12,2780,6023044,0.2,NA,18.14,0.3,40,42.45,54.84,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-21,all,unknown,14,3477,NA,NA,NA,12.43,NA,46.67,53.09,38.04,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-22,all,fully_vaccinated,1,143,1575725,0.06,NA,1.43,0.09,4,2.18,5.01,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-22,all,partially_vaccinated,0,150,1210546,0,NA,0.71,0.06,0,2.28,2.72,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-22,all,not_vaccinated,14,2794,5991575,0.23,NA,16.86,0.28,56,42.5,53.31,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-22,all,unknown,10,3487,NA,NA,NA,12,NA,40,53.04,38.96,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-23,all,fully_vaccinated,1,144,1581835,0.06,NA,1.14,0.07,3.33,2.18,4.42,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-23,all,partially_vaccinated,0,150,1217542,0,NA,0.86,0.07,0,2.27,3.27,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-23,all,not_vaccinated,20,2814,5978469,0.33,NA,15.14,0.25,66.67,42.61,53.94,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-23,all,unknown,9,3496,NA,NA,NA,10.57,NA,30,52.94,38.36,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-24,all,fully_vaccinated,1,145,1601492,0.06,NA,1.57,0.1,6.25,2.19,6.14,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-24,all,partially_vaccinated,1,151,1229372,0.08,NA,0.86,0.07,6.25,2.28,3.48,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-24,all,not_vaccinated,8,2822,5946982,0.13,NA,13.43,0.23,50,42.63,52.21,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-24,all,unknown,6,3502,NA,NA,NA,9.86,NA,37.5,52.9,38.17,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-25,all,fully_vaccinated,3,148,1654185,0.18,NA,1.71,0.1,10.71,2.23,6.9,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-25,all,partially_vaccinated,1,152,1227850,0.08,NA,0.57,0.05,3.57,2.29,2.52,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-25,all,not_vaccinated,11,2833,5895811,0.19,NA,13.29,0.23,39.29,42.61,52.79,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-25,all,unknown,13,3515,NA,NA,NA,9.43,NA,46.43,52.87,37.79,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-26,all,fully_vaccinated,0,148,1708146,0,NA,1.71,0.1,0,2.22,6.98,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-26,all,partially_vaccinated,1,153,1229369,0.08,NA,0.57,0.05,3.85,2.29,2.52,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-26,all,not_vaccinated,16,2849,5840331,0.27,NA,13,0.22,61.54,42.69,52.58,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-26,all,unknown,9,3524,NA,NA,NA,9.29,NA,34.62,52.8,37.92,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-27,all,fully_vaccinated,3,151,1760792,0.17,NA,2,0.11,12,2.25,9.8,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-27,all,partially_vaccinated,1,154,1234591,0.08,NA,0.57,0.05,4,2.3,2.52,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-27,all,not_vaccinated,13,2862,5782463,0.22,NA,11,0.19,52,42.72,49.65,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-27,all,unknown,8,3532,NA,NA,NA,8.57,NA,32,52.72,38.03,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-28,all,fully_vaccinated,3,154,1815548,0.17,NA,2.29,0.13,12,2.29,10.95,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-28,all,partially_vaccinated,0,154,1233041,0,NA,0.57,0.05,0,2.29,2.31,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-28,all,not_vaccinated,11,2873,5729257,0.19,NA,10.43,0.18,44,42.73,45.23,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-28,all,unknown,11,3543,NA,NA,NA,9.57,NA,44,52.69,41.52,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-29,all,fully_vaccinated,1,155,1842003,0.05,NA,1.86,0.1,4.55,2.3,9.42,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-29,all,partially_vaccinated,0,154,1235490,0,NA,0.43,0.03,0,2.28,1.8,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-29,all,not_vaccinated,12,2885,5700353,0.21,NA,10.71,0.19,54.55,42.77,49.39,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-29,all,unknown,9,3552,NA,NA,NA,8.57,NA,40.91,52.65,39.4,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-30,all,fully_vaccinated,3,158,1852989,0.16,NA,1.86,0.1,23.08,2.34,9.42,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-30,all,partially_vaccinated,0,154,1238611,0,NA,0.29,0.02,0,2.28,1.25,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-30,all,not_vaccinated,6,2891,5686246,0.11,NA,9.29,0.16,46.15,42.77,47.19,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-30,all,unknown,4,3556,NA,NA,NA,8.29,NA,30.77,52.61,42.14,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-31,all,fully_vaccinated,3,161,1902947,0.16,NA,1.43,0.08,14.29,2.37,7.7,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-31,all,partially_vaccinated,1,155,1234318,0.08,NA,0.14,0.01,4.76,2.29,0.68,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-31,all,not_vaccinated,4,2895,5640581,0.07,NA,9.14,0.16,19.05,42.7,49.84,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-31,all,unknown,13,3569,NA,NA,NA,7.86,NA,61.9,52.64,41.77,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-01,all,fully_vaccinated,0,161,1957895,0,NA,1.43,0.07,0,2.37,7.7,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-01,all,partially_vaccinated,0,155,1235823,0,NA,0.14,0.01,0,2.28,0.68,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-01,all,not_vaccinated,13,2908,5584128,0.23,NA,10,0.18,68.42,42.77,53.27,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-01,all,unknown,6,3575,NA,NA,NA,7,NA,31.58,52.58,38.35,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-02,all,fully_vaccinated,0,161,2013286,0,NA,1.43,0.07,0,2.36,8.15,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-02,all,partially_vaccinated,0,155,1240497,0,NA,0.43,0.03,0,2.28,2.88,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-02,all,not_vaccinated,6,2914,5524063,0.11,NA,9.43,0.17,46.15,42.78,54.27,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-02,all,unknown,7,3582,NA,NA,NA,6,NA,53.85,52.58,34.7,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-03,all,fully_vaccinated,0,161,2063232,0,NA,1,0.05,0,2.36,4.85,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-03,all,partially_vaccinated,0,155,1246942,0,NA,0.57,0.05,0,2.27,3.98,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-03,all,not_vaccinated,12,2926,5467672,0.22,NA,9.43,0.17,70.59,42.85,54.27,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-03,all,unknown,5,3587,NA,NA,NA,6.29,NA,29.41,52.53,36.9,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-04,all,fully_vaccinated,3,164,2119911,0.14,NA,0.86,0.04,12,2.39,4.4,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-04,all,partially_vaccinated,0,155,1247829,0,NA,0.43,0.03,0,2.26,3.3,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-04,all,not_vaccinated,17,2943,5410106,0.31,NA,10.14,0.19,68,42.94,58.69,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-04,all,unknown,5,3592,NA,NA,NA,5.43,NA,20,52.41,33.61,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-05,all,fully_vaccinated,1,165,2150299,0.05,NA,1.14,0.05,7.69,2.4,7,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-05,all,partially_vaccinated,2,157,1262239,0.16,NA,0.57,0.05,15.38,2.29,4.59,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-05,all,not_vaccinated,8,2951,5365308,0.15,NA,9.14,0.17,61.54,42.97,56.71,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-05,all,unknown,2,3594,NA,NA,NA,4.86,NA,15.38,52.34,31.69,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-06,all,fully_vaccinated,0,165,2162542,0,NA,1.71,0.08,0,2.4,11.08,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-06,all,partially_vaccinated,1,158,1266033,0.08,NA,0.57,0.05,7.69,2.3,4.59,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-06,all,not_vaccinated,6,2957,5349271,0.11,NA,9.14,0.17,46.15,42.98,56.24,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-06,all,unknown,6,3600,NA,NA,NA,4.43,NA,46.15,52.33,28.08,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-07,all,fully_vaccinated,2,167,2213171,0.09,NA,2,0.09,11.11,2.42,13.46,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-07,all,partially_vaccinated,0,158,1269444,0,NA,0.57,0.04,0,2.29,4.59,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-07,all,not_vaccinated,9,2966,5295231,0.17,NA,7.57,0.14,50,43,47.35,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-07,all,unknown,7,3607,NA,NA,NA,5,NA,38.89,52.29,34.6,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-08,all,fully_vaccinated,2,169,2271028,0.09,NA,1.57,0.07,18.18,2.45,11.75,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-08,all,partially_vaccinated,1,159,1269182,0.08,NA,0.57,0.04,9.09,2.3,4.59,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-08,all,not_vaccinated,6,2972,5237636,0.11,NA,6,0.11,54.55,43.02,47.16,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-08,all,unknown,2,3609,NA,NA,NA,4.71,NA,18.18,52.24,36.5,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-09,all,fully_vaccinated,4,173,2326424,0.17,NA,1.57,0.07,28.57,2.5,12.43,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-09,all,partially_vaccinated,0,159,1274886,0,NA,0.29,0.02,0,2.3,2.4,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-09,all,not_vaccinated,6,2978,5176536,0.12,NA,5.29,0.1,42.86,43.02,43.72,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-09,all,unknown,4,3613,NA,NA,NA,5,NA,28.57,52.19,41.45,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-10,all,fully_vaccinated,2,175,2371617,0.08,NA,1.86,0.08,16.67,2.52,17.19,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-10,all,partially_vaccinated,0,159,1294171,0,NA,0.29,0.02,0,2.29,3.68,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-10,all,not_vaccinated,1,2979,5112058,0.02,NA,4.71,0.09,8.33,42.96,41.89,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-10,all,unknown,9,3622,NA,NA,NA,4.29,NA,75,52.23,37.23,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-11,all,fully_vaccinated,0,175,2421633,0,NA,2,0.08,0,2.52,18.67,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-11,all,partially_vaccinated,0,159,1306262,0,NA,0.43,0.03,0,2.29,4.7,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-11,all,not_vaccinated,6,2985,5049951,0.12,NA,4.14,0.08,66.67,42.99,39.85,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-11,all,unknown,3,3625,NA,NA,NA,4,NA,33.33,52.2,36.78,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-12,all,fully_vaccinated,1,176,2452107,0.04,NA,1.86,0.08,12.5,2.53,17.26,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-12,all,partially_vaccinated,0,159,1318493,0,NA,0.29,0.02,0,2.29,3.4,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-12,all,not_vaccinated,3,2988,5007246,0.06,NA,4.29,0.09,37.5,42.98,40.39,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-12,all,unknown,4,3629,NA,NA,NA,4.29,NA,50,52.2,38.94,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-13,all,fully_vaccinated,2,178,2467384,0.08,NA,1.57,0.06,33.33,2.56,18.89,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-13,all,partially_vaccinated,1,160,1315339,0.08,NA,0.29,0.02,16.67,2.3,3.4,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-13,all,not_vaccinated,2,2990,4995123,0.04,NA,3.57,0.07,33.33,42.97,37.12,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-13,all,unknown,1,3630,NA,NA,NA,4,NA,16.67,52.17,40.58,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-14,all,fully_vaccinated,3,181,2512960,0.12,NA,1.29,0.05,21.43,2.6,16.51,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-14,all,partially_vaccinated,1,161,1325781,0.08,NA,0.29,0.02,7.14,2.31,3.4,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-14,all,not_vaccinated,5,2995,4939105,0.1,NA,3.71,0.08,35.71,42.96,41.65,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-14,all,unknown,5,3635,NA,NA,NA,3.14,NA,35.71,52.14,38.43,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-15,all,fully_vaccinated,1,182,2566345,0.04,NA,1.29,0.05,8.33,2.61,16.51,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-15,all,partially_vaccinated,0,161,1327316,0,NA,0.29,0.02,0,2.31,3.4,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-15,all,not_vaccinated,7,3002,4884185,0.14,NA,3.29,0.07,58.33,42.98,39.27,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-15,all,unknown,4,3639,NA,NA,NA,3.14,NA,33.33,52.1,40.82,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-16,all,fully_vaccinated,2,184,2621526,0.08,NA,1.14,0.04,40,2.63,14.73,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-16,all,partially_vaccinated,0,161,1324004,0,NA,0.29,0.02,0,2.3,3.4,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-16,all,not_vaccinated,1,3003,4832316,0.02,NA,3.57,0.07,20,42.97,45.81,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-16,all,unknown,2,3641,NA,NA,NA,2.71,NA,40,52.1,36.05,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-17,all,fully_vaccinated,0,184,2680055,0,NA,0.86,0.03,0,2.63,9.97,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-17,all,partially_vaccinated,0,161,1317237,0,NA,0.14,0.01,0,2.3,1.02,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-17,all,not_vaccinated,2,3005,4780554,0.04,NA,3.57,0.07,40,42.97,50.58,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-17,all,unknown,3,3644,NA,NA,NA,2.71,NA,60,52.1,38.43,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-18,all,fully_vaccinated,0,184,2738031,0,NA,0.71,0.03,0,2.63,10.48,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-18,all,partially_vaccinated,0,161,1307901,0,NA,0,0,0,2.3,0,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-18,all,not_vaccinated,3,3008,4731914,0.06,NA,3.29,0.07,50,42.97,50.83,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-18,all,unknown,3,3647,NA,NA,NA,2.43,NA,50,52.1,38.69,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-19,all,fully_vaccinated,0,184,2768555,0,NA,0.71,0.03,0,2.63,10.87,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
