date,geoRegion,ageRange,sex,cases,hosps,deaths
202144,AG,20 - 29,female,99,0,0
202144,AG,20 - 29,unknown,0,0,0
202144,AG,30 - 39,male,100,0,0
202144,AG,30 - 39,female,103,0,0
202144,AG,30 - 39,unknown,0,0,0
202144,AG,40 - 49,male,88,1,0
202144,AG,40 - 49,female,94,0,0
202144,AG,40 - 49,unknown,0,0,0
202144,AG,50 - 59,male,73,0,0
202144,AG,50 - 59,female,79,0,0
202144,AG,50 - 59,unknown,0,0,0
202144,AG,60 - 69,male,34,5,0
202144,AG,60 - 69,female,38,1,0
202144,AG,60 - 69,unknown,0,0,0
202144,AG,70 - 79,male,28,3,0
202144,AG,70 - 79,female,22,2,0
202144,AG,70 - 79,unknown,0,0,0
202144,AG,80+,male,15,6,2
202144,AG,80+,female,20,5,1
202144,AG,80+,unknown,0,0,0
202144,AG,unknown,male,0,0,0
202144,AG,unknown,female,0,0,0
202144,AG,unknown,unknown,0,0,0
202144,AI,0 - 9,male,1,0,0
202144,AI,0 - 9,female,0,0,0
202144,AI,0 - 9,unknown,0,0,0
202144,AI,10 - 19,male,1,0,0
202144,AI,10 - 19,female,5,0,0
202144,AI,10 - 19,unknown,0,0,0
202144,AI,20 - 29,male,1,0,0
202144,AI,20 - 29,female,8,0,0
202144,AI,20 - 29,unknown,0,0,0
202144,AI,30 - 39,male,10,0,0
202144,AI,30 - 39,female,16,0,0
202144,AI,30 - 39,unknown,0,0,0
202144,AI,40 - 49,male,11,0,0
202144,AI,40 - 49,female,5,0,0
202144,AI,40 - 49,unknown,0,0,0
202144,AI,50 - 59,male,7,0,0
202144,AI,50 - 59,female,6,0,0
202144,AI,50 - 59,unknown,0,0,0
202144,AI,60 - 69,male,7,0,0
202144,AI,60 - 69,female,5,0,0
202144,AI,60 - 69,unknown,0,0,0
202144,AI,70 - 79,male,2,0,0
202144,AI,70 - 79,female,1,0,0
202144,AI,70 - 79,unknown,0,0,0
202144,AI,80+,male,1,0,0
202144,AI,80+,female,5,0,0
202144,AI,80+,unknown,0,0,0
202144,AI,unknown,male,0,0,0
202144,AI,unknown,female,0,0,0
202144,AI,unknown,unknown,0,0,0
202144,AR,0 - 9,male,15,0,0
202144,AR,0 - 9,female,10,0,0
202144,AR,0 - 9,unknown,0,0,0
202144,AR,10 - 19,male,26,0,0
202144,AR,10 - 19,female,20,0,0
202144,AR,10 - 19,unknown,0,0,0
202144,AR,20 - 29,male,18,0,0
202144,AR,20 - 29,female,12,0,0
202144,AR,20 - 29,unknown,0,0,0
202144,AR,30 - 39,male,17,0,0
202144,AR,30 - 39,female,28,0,0
202144,AR,30 - 39,unknown,0,0,0
202144,AR,40 - 49,male,16,0,0
202144,AR,40 - 49,female,16,0,0
202144,AR,40 - 49,unknown,0,0,0
202144,AR,50 - 59,male,15,0,0
202144,AR,50 - 59,female,26,0,0
202144,AR,50 - 59,unknown,0,0,0
202144,AR,60 - 69,male,10,1,0
202144,AR,60 - 69,female,12,0,0
202144,AR,60 - 69,unknown,0,0,0
202144,AR,70 - 79,male,6,0,0
202144,AR,70 - 79,female,4,0,0
202144,AR,70 - 79,unknown,0,0,0
202144,AR,80+,male,1,0,0
202144,AR,80+,female,4,1,0
202144,AR,80+,unknown,0,0,0
202144,AR,unknown,male,0,0,0
202144,AR,unknown,female,0,0,0
202144,AR,unknown,unknown,0,0,0
202144,BE,0 - 9,male,141,1,0
202144,BE,0 - 9,female,135,0,0
202144,BE,0 - 9,unknown,1,0,0
202144,BE,10 - 19,male,281,0,0
202144,BE,10 - 19,female,278,0,0
202144,BE,10 - 19,unknown,0,0,0
202144,BE,20 - 29,male,101,2,0
202144,BE,20 - 29,female,141,0,0
202144,BE,20 - 29,unknown,0,0,0
202144,BE,30 - 39,male,127,0,0
202144,BE,30 - 39,female,183,0,0
202144,BE,30 - 39,unknown,0,0,0
202144,BE,40 - 49,male,144,2,0
202144,BE,40 - 49,female,187,2,0
202144,BE,40 - 49,unknown,0,0,0
202144,BE,50 - 59,male,123,4,1
202144,BE,50 - 59,female,124,0,0
202144,BE,50 - 59,unknown,0,0,0
202144,BE,60 - 69,male,59,2,0
202144,BE,60 - 69,female,71,0,0
202144,BE,60 - 69,unknown,0,0,0
202144,BE,70 - 79,male,56,7,1
202144,BE,70 - 79,female,43,2,0
202144,BE,70 - 79,unknown,0,0,0
202144,BE,80+,male,29,5,3
202144,BE,80+,female,58,7,2
202144,BE,80+,unknown,0,0,0
202144,BE,unknown,male,0,0,0
202144,BE,unknown,female,0,0,0
202144,BE,unknown,unknown,0,0,0
202144,BL,0 - 9,male,42,0,0
202144,BL,0 - 9,female,30,0,0
202144,BL,0 - 9,unknown,0,0,0
202144,BL,10 - 19,male,48,0,0
202144,BL,10 - 19,female,68,0,0
202144,BL,10 - 19,unknown,0,0,0
202144,BL,20 - 29,male,30,0,0
202144,BL,20 - 29,female,38,0,0
202144,BL,20 - 29,unknown,0,0,0
202144,BL,30 - 39,male,39,0,0
202144,BL,30 - 39,female,39,0,0
202144,BL,30 - 39,unknown,0,0,0
202144,BL,40 - 49,male,38,0,0
202144,BL,40 - 49,female,47,0,0
202144,BL,40 - 49,unknown,0,0,0
202144,BL,50 - 59,male,36,1,0
202144,BL,50 - 59,female,43,0,0
202144,BL,50 - 59,unknown,0,0,0
202144,BL,60 - 69,male,16,0,0
202144,BL,60 - 69,female,21,0,0
202144,BL,60 - 69,unknown,0,0,0
202144,BL,70 - 79,male,16,4,1
202144,BL,70 - 79,female,16,1,0
202144,BL,70 - 79,unknown,0,0,0
202144,BL,80+,male,13,5,0
202144,BL,80+,female,15,0,1
202144,BL,80+,unknown,0,0,0
202144,BL,unknown,male,0,0,0
202144,BL,unknown,female,0,0,0
202144,BL,unknown,unknown,0,0,0
202144,BS,0 - 9,male,27,0,0
202144,BS,0 - 9,female,19,0,0
202144,BS,0 - 9,unknown,0,0,0
202144,BS,10 - 19,male,38,0,0
202144,BS,10 - 19,female,39,0,0
202144,BS,10 - 19,unknown,0,0,0
202144,BS,20 - 29,male,22,0,0
202144,BS,20 - 29,female,31,0,0
202144,BS,20 - 29,unknown,0,0,0
202144,BS,30 - 39,male,37,1,0
202144,BS,30 - 39,female,42,2,0
202144,BS,30 - 39,unknown,0,0,0
202144,BS,40 - 49,male,33,0,0
202144,BS,40 - 49,female,34,0,0
202144,BS,40 - 49,unknown,0,0,0
202144,BS,50 - 59,male,16,0,0
202144,BS,50 - 59,female,13,1,0
202144,BS,50 - 59,unknown,0,0,0
202144,BS,60 - 69,male,6,1,0
202144,BS,60 - 69,female,6,1,0
202144,BS,60 - 69,unknown,0,0,0
202144,BS,70 - 79,male,11,5,0
202144,BS,70 - 79,female,11,2,0
202144,BS,70 - 79,unknown,0,0,0
202144,BS,80+,male,5,7,1
202144,BS,80+,female,11,2,2
202144,BS,80+,unknown,0,0,0
202144,BS,unknown,male,0,0,0
202144,BS,unknown,female,0,0,0
202144,BS,unknown,unknown,0,0,0
202144,FR,0 - 9,male,21,0,0
202144,FR,0 - 9,female,12,0,0
202144,FR,0 - 9,unknown,0,0,0
202144,FR,10 - 19,male,29,0,0
202144,FR,10 - 19,female,37,0,0
202144,FR,10 - 19,unknown,0,0,0
202144,FR,20 - 29,male,19,0,0
202144,FR,20 - 29,female,19,0,0
202144,FR,20 - 29,unknown,0,0,0
202144,FR,30 - 39,male,23,1,0
202144,FR,30 - 39,female,37,1,0
202144,FR,30 - 39,unknown,0,0,0
202144,FR,40 - 49,male,24,0,0
202144,FR,40 - 49,female,31,0,0
202144,FR,40 - 49,unknown,0,0,0
202144,FR,50 - 59,male,20,0,0
202144,FR,50 - 59,female,20,0,0
202144,FR,50 - 59,unknown,0,0,0
202144,FR,60 - 69,male,11,1,0
202144,FR,60 - 69,female,17,0,0
202144,FR,60 - 69,unknown,0,0,0
202144,FR,70 - 79,male,14,1,0
202144,FR,70 - 79,female,14,0,0
202144,FR,70 - 79,unknown,0,0,0
202144,FR,80+,male,5,2,0
202144,FR,80+,female,18,6,2
202144,FR,80+,unknown,0,0,0
202144,FR,unknown,male,0,0,0
202144,FR,unknown,female,0,0,0
202144,FR,unknown,unknown,0,0,0
202144,GE,0 - 9,male,43,0,0
202144,GE,0 - 9,female,43,0,0
202144,GE,0 - 9,unknown,0,0,0
202144,GE,10 - 19,male,51,1,0
202144,GE,10 - 19,female,43,0,0
202144,GE,10 - 19,unknown,0,0,0
202144,GE,20 - 29,male,33,0,0
202144,GE,20 - 29,female,40,0,0
202144,GE,20 - 29,unknown,0,0,0
202144,GE,30 - 39,male,60,0,0
202144,GE,30 - 39,female,63,1,0
202144,GE,30 - 39,unknown,0,0,0
202144,GE,40 - 49,male,53,2,0
202144,GE,40 - 49,female,70,0,0
202144,GE,40 - 49,unknown,0,0,0
202144,GE,50 - 59,male,29,0,0
202144,GE,50 - 59,female,32,2,0
202144,GE,50 - 59,unknown,0,0,0
202144,GE,60 - 69,male,19,1,0
202144,GE,60 - 69,female,27,0,0
202144,GE,60 - 69,unknown,0,0,0
202144,GE,70 - 79,male,12,2,0
202144,GE,70 - 79,female,17,1,0
202144,GE,70 - 79,unknown,0,0,0
202144,GE,80+,male,6,6,0
202144,GE,80+,female,9,5,0
202144,GE,80+,unknown,0,0,0
202144,GE,unknown,male,0,0,0
202144,GE,unknown,female,0,0,0
202144,GE,unknown,unknown,0,0,0
202144,GL,0 - 9,male,2,0,0
202144,GL,0 - 9,female,3,0,0
202144,GL,0 - 9,unknown,0,0,0
202144,GL,10 - 19,male,11,0,0
202144,GL,10 - 19,female,8,0,0
202144,GL,10 - 19,unknown,0,0,0
202144,GL,20 - 29,male,8,0,0
202144,GL,20 - 29,female,12,0,0
202144,GL,20 - 29,unknown,0,0,0
202144,GL,30 - 39,male,6,0,0
202144,GL,30 - 39,female,10,0,0
202144,GL,30 - 39,unknown,0,0,0
202144,GL,40 - 49,male,11,1,0
202144,GL,40 - 49,female,6,1,0
202144,GL,40 - 49,unknown,0,0,0
202144,GL,50 - 59,male,7,0,0
202144,GL,50 - 59,female,8,0,0
202144,GL,50 - 59,unknown,0,0,0
202144,GL,60 - 69,male,4,0,0
202144,GL,60 - 69,female,3,0,0
202144,GL,60 - 69,unknown,0,0,0
202144,GL,70 - 79,male,6,1,0
202144,GL,70 - 79,female,5,0,0
202144,GL,70 - 79,unknown,0,0,0
202144,GL,80+,male,1,0,0
202144,GL,80+,female,10,3,0
202144,GL,80+,unknown,0,0,0
202144,GL,unknown,male,0,0,0
202144,GL,unknown,female,0,0,0
202144,GL,unknown,unknown,0,0,0
202144,GR,0 - 9,male,45,0,0
202144,GR,0 - 9,female,48,0,0
202144,GR,0 - 9,unknown,0,0,0
202144,GR,10 - 19,male,69,0,0
202144,GR,10 - 19,female,53,0,0
202144,GR,10 - 19,unknown,0,0,0
202144,GR,20 - 29,male,43,0,0
202144,GR,20 - 29,female,43,0,0
202144,GR,20 - 29,unknown,0,0,0
202144,GR,30 - 39,male,49,0,0
202144,GR,30 - 39,female,43,1,0
202144,GR,30 - 39,unknown,0,0,0
202144,GR,40 - 49,male,50,1,0
202144,GR,40 - 49,female,45,1,0
202144,GR,40 - 49,unknown,0,0,0
202144,GR,50 - 59,male,33,1,0
202144,GR,50 - 59,female,34,0,0
202144,GR,50 - 59,unknown,0,0,0
202144,GR,60 - 69,male,22,0,0
202144,GR,60 - 69,female,14,2,0
202144,GR,60 - 69,unknown,0,0,0
202144,GR,70 - 79,male,9,3,0
202144,GR,70 - 79,female,18,1,0
202144,GR,70 - 79,unknown,0,0,0
202144,GR,80+,male,8,2,0
202144,GR,80+,female,15,2,0
202144,GR,80+,unknown,0,0,0
202144,GR,unknown,male,0,0,0
202144,GR,unknown,female,0,0,0
202144,GR,unknown,unknown,0,0,0
202144,JU,0 - 9,male,3,0,0
202144,JU,0 - 9,female,2,0,0
202144,JU,0 - 9,unknown,0,0,0
202144,JU,10 - 19,male,3,0,0
202144,JU,10 - 19,female,9,0,0
202144,JU,10 - 19,unknown,0,0,0
202144,JU,20 - 29,male,8,0,0
202144,JU,20 - 29,female,7,0,0
202144,JU,20 - 29,unknown,0,0,0
202144,JU,30 - 39,male,3,0,0
202144,JU,30 - 39,female,6,0,0
202144,JU,30 - 39,unknown,0,0,0
202144,JU,40 - 49,male,3,0,0
202144,JU,40 - 49,female,9,1,0
202144,JU,40 - 49,unknown,0,0,0
202144,JU,50 - 59,male,4,0,0
202144,JU,50 - 59,female,3,0,0
202144,JU,50 - 59,unknown,0,0,0
202144,JU,60 - 69,male,2,0,0
202144,JU,60 - 69,female,3,0,0
202144,JU,60 - 69,unknown,0,0,0
202144,JU,70 - 79,male,0,0,0
202144,JU,70 - 79,female,2,0,0
202144,JU,70 - 79,unknown,0,0,0
202144,JU,80+,male,0,0,0
202144,JU,80+,female,1,2,0
202144,JU,80+,unknown,0,0,0
202144,JU,unknown,male,0,0,0
202144,JU,unknown,female,0,0,0
202144,JU,unknown,unknown,0,0,0
202144,LU,0 - 9,male,43,0,0
202144,LU,0 - 9,female,22,0,0
202144,LU,0 - 9,unknown,0,0,0
202144,LU,10 - 19,male,108,1,0
202144,LU,10 - 19,female,87,0,0
202144,LU,10 - 19,unknown,0,0,0
202144,LU,20 - 29,male,73,0,0
202144,LU,20 - 29,female,72,0,0
202144,LU,20 - 29,unknown,0,0,0
202144,LU,30 - 39,male,56,0,0
202144,LU,30 - 39,female,77,1,0
202144,LU,30 - 39,unknown,0,0,0
202144,LU,40 - 49,male,64,2,0
202144,LU,40 - 49,female,94,0,0
202144,LU,40 - 49,unknown,0,0,0
202144,LU,50 - 59,male,61,5,0
202144,LU,50 - 59,female,55,1,0
202144,LU,50 - 59,unknown,0,0,0
202144,LU,60 - 69,male,33,1,0
202144,LU,60 - 69,female,29,0,0
202144,LU,60 - 69,unknown,0,0,0
202144,LU,70 - 79,male,20,1,0
202144,LU,70 - 79,female,22,2,0
202144,LU,70 - 79,unknown,0,0,0
202144,LU,80+,male,11,3,0
202144,LU,80+,female,23,1,0
202144,LU,80+,unknown,0,0,0
202144,LU,unknown,male,2,0,0
202144,LU,unknown,female,0,0,0
202144,LU,unknown,unknown,0,0,0
202144,NE,0 - 9,male,14,0,0
202144,NE,0 - 9,female,12,0,0
202144,NE,0 - 9,unknown,0,0,0
202144,NE,10 - 19,male,14,0,0
202144,NE,10 - 19,female,7,0,0
202144,NE,10 - 19,unknown,0,0,0
202144,NE,20 - 29,male,8,0,0
202144,NE,20 - 29,female,5,0,0
202144,NE,20 - 29,unknown,0,0,0
202144,NE,30 - 39,male,13,0,0
202144,NE,30 - 39,female,15,0,0
202144,NE,30 - 39,unknown,0,0,0
202144,NE,40 - 49,male,13,0,0
202144,NE,40 - 49,female,19,0,0
202144,NE,40 - 49,unknown,0,0,0
202144,NE,50 - 59,male,8,0,0
202144,NE,50 - 59,female,13,0,0
202144,NE,50 - 59,unknown,0,0,0
202144,NE,60 - 69,male,5,1,0
202144,NE,60 - 69,female,6,1,0
202144,NE,60 - 69,unknown,0,0,0
202144,NE,70 - 79,male,6,1,0
202144,NE,70 - 79,female,8,1,0
202144,NE,70 - 79,unknown,0,0,0
202144,NE,80+,male,5,3,0
202144,NE,80+,female,5,2,1
202144,NE,80+,unknown,0,0,0
202144,NE,unknown,male,0,0,0
202144,NE,unknown,female,0,0,0
202144,NE,unknown,unknown,0,0,0
202144,NW,0 - 9,male,21,0,0
202144,NW,0 - 9,female,12,0,0
202144,NW,0 - 9,unknown,0,0,0
202144,NW,10 - 19,male,35,0,0
202144,NW,10 - 19,female,27,0,0
202144,NW,10 - 19,unknown,0,0,0
202144,NW,20 - 29,male,8,0,0
202144,NW,20 - 29,female,17,0,0
202144,NW,20 - 29,unknown,0,0,0
202144,NW,30 - 39,male,14,0,0
202144,NW,30 - 39,female,18,0,0
202144,NW,30 - 39,unknown,0,0,0
202144,NW,40 - 49,male,18,0,0
202144,NW,40 - 49,female,30,0,0
202144,NW,40 - 49,unknown,0,0,0
202144,NW,50 - 59,male,12,0,0
202144,NW,50 - 59,female,15,0,0
202144,NW,50 - 59,unknown,0,0,0
202144,NW,60 - 69,male,7,1,0
202144,NW,60 - 69,female,4,0,0
202144,NW,60 - 69,unknown,0,0,0
202144,NW,70 - 79,male,1,0,0
202144,NW,70 - 79,female,2,0,0
202144,NW,70 - 79,unknown,0,0,0
202144,NW,80+,male,1,0,0
202144,NW,80+,female,1,0,0
202144,NW,80+,unknown,0,0,0
202144,NW,unknown,male,0,0,0
202144,NW,unknown,female,0,0,0
202144,NW,unknown,unknown,0,0,0
202144,OW,0 - 9,male,9,0,0
202144,OW,0 - 9,female,7,0,0
202144,OW,0 - 9,unknown,0,0,0
202144,OW,10 - 19,male,12,0,0
202144,OW,10 - 19,female,22,0,0
202144,OW,10 - 19,unknown,0,0,0
202144,OW,20 - 29,male,19,0,0
202144,OW,20 - 29,female,18,0,0
202144,OW,20 - 29,unknown,0,0,0
202144,OW,30 - 39,male,18,0,0
202144,OW,30 - 39,female,15,0,0
202144,OW,30 - 39,unknown,0,0,0
202144,OW,40 - 49,male,7,0,0
202144,OW,40 - 49,female,9,0,0
202144,OW,40 - 49,unknown,0,0,0
202144,OW,50 - 59,male,17,0,0
202144,OW,50 - 59,female,14,0,0
202144,OW,50 - 59,unknown,0,0,0
202144,OW,60 - 69,male,13,0,0
202144,OW,60 - 69,female,14,0,0
202144,OW,60 - 69,unknown,0,0,0
202144,OW,70 - 79,male,9,1,0
202144,OW,70 - 79,female,5,2,0
202144,OW,70 - 79,unknown,0,0,0
202144,OW,80+,male,5,2,1
202144,OW,80+,female,2,0,0
202144,OW,80+,unknown,0,0,0
202144,OW,unknown,male,0,0,0
202144,OW,unknown,female,0,0,0
202144,OW,unknown,unknown,0,0,0
202144,SG,0 - 9,male,86,0,0
202144,SG,0 - 9,female,74,0,0
202144,SG,0 - 9,unknown,0,0,0
202144,SG,10 - 19,male,164,0,0
202144,SG,10 - 19,female,154,0,0
202144,SG,10 - 19,unknown,0,0,0
202144,SG,20 - 29,male,172,0,0
202144,SG,20 - 29,female,156,0,0
202144,SG,20 - 29,unknown,0,0,0
202144,SG,30 - 39,male,129,0,0
202144,SG,30 - 39,female,161,1,0
202144,SG,30 - 39,unknown,0,0,0
202144,SG,40 - 49,male,124,1,0
202144,SG,40 - 49,female,165,0,0
202144,SG,40 - 49,unknown,0,0,0
202144,SG,50 - 59,male,97,0,0
202144,SG,50 - 59,female,110,0,0
202144,SG,50 - 59,unknown,0,0,0
202144,SG,60 - 69,male,56,0,0
202144,SG,60 - 69,female,67,4,0
202144,SG,60 - 69,unknown,0,0,0
202144,SG,70 - 79,male,39,3,0
202144,SG,70 - 79,female,33,0,0
202144,SG,70 - 79,unknown,0,0,0
202144,SG,80+,male,17,1,1
202144,SG,80+,female,25,2,0
202144,SG,80+,unknown,0,0,0
202144,SG,unknown,male,0,0,0
202144,SG,unknown,female,1,0,0
202144,SG,unknown,unknown,0,0,0
202144,SH,0 - 9,male,19,0,0
202144,SH,0 - 9,female,11,0,0
202144,SH,0 - 9,unknown,0,0,0
202144,SH,10 - 19,male,17,0,0
202144,SH,10 - 19,female,9,0,0
202144,SH,10 - 19,unknown,0,0,0
202144,SH,20 - 29,male,12,0,0
202144,SH,20 - 29,female,12,0,0
202144,SH,20 - 29,unknown,0,0,0
202144,SH,30 - 39,male,17,0,0
202144,SH,30 - 39,female,12,1,0
202144,SH,30 - 39,unknown,0,0,0
202144,SH,40 - 49,male,12,0,0
202144,SH,40 - 49,female,11,0,0
202144,SH,40 - 49,unknown,0,0,0
202144,SH,50 - 59,male,7,1,0
202144,SH,50 - 59,female,14,0,0
202144,SH,50 - 59,unknown,0,0,0
202144,SH,60 - 69,male,8,0,0
202144,SH,60 - 69,female,6,0,0
202144,SH,60 - 69,unknown,0,0,0
202144,SH,70 - 79,male,2,0,0
202144,SH,70 - 79,female,8,0,0
202144,SH,70 - 79,unknown,0,0,0
202144,SH,80+,male,5,0,1
202144,SH,80+,female,6,0,1
202144,SH,80+,unknown,0,0,0
202144,SH,unknown,male,0,0,0
202144,SH,unknown,female,0,0,0
202144,SH,unknown,unknown,0,0,0
202144,SO,0 - 9,male,34,0,0
202144,SO,0 - 9,female,28,0,0
202144,SO,0 - 9,unknown,0,0,0
202144,SO,10 - 19,male,48,0,0
202144,SO,10 - 19,female,43,0,0
202144,SO,10 - 19,unknown,0,0,0
202144,SO,20 - 29,male,29,1,0
202144,SO,20 - 29,female,36,0,0
202144,SO,20 - 29,unknown,0,0,0
202144,SO,30 - 39,male,31,1,0
202144,SO,30 - 39,female,35,0,0
202144,SO,30 - 39,unknown,0,0,0
202144,SO,40 - 49,male,34,0,0
202144,SO,40 - 49,female,41,0,0
202144,SO,40 - 49,unknown,0,0,0
202144,SO,50 - 59,male,38,2,0
202144,SO,50 - 59,female,26,1,0
202144,SO,50 - 59,unknown,0,0,0
202144,SO,60 - 69,male,20,1,0
202144,SO,60 - 69,female,15,0,0
202144,SO,60 - 69,unknown,0,0,0
202144,SO,70 - 79,male,5,1,0
202144,SO,70 - 79,female,11,3,0
202144,SO,70 - 79,unknown,0,0,0
202144,SO,80+,male,5,0,0
202144,SO,80+,female,4,3,1
202144,SO,80+,unknown,0,0,0
202144,SO,unknown,male,0,0,0
202144,SO,unknown,female,0,0,0
202144,SO,unknown,unknown,0,0,0
202144,SZ,0 - 9,male,30,0,0
202144,SZ,0 - 9,female,30,0,0
202144,SZ,0 - 9,unknown,0,0,0
202144,SZ,10 - 19,male,79,0,0
202144,SZ,10 - 19,female,93,0,0
202144,SZ,10 - 19,unknown,0,0,0
202144,SZ,20 - 29,male,54,0,0
202144,SZ,20 - 29,female,51,0,0
202144,SZ,20 - 29,unknown,0,0,0
202144,SZ,30 - 39,male,57,1,0
202144,SZ,30 - 39,female,54,0,0
202144,SZ,30 - 39,unknown,1,0,0
202144,SZ,40 - 49,male,54,1,0
202144,SZ,40 - 49,female,64,0,0
202144,SZ,40 - 49,unknown,1,0,0
202144,SZ,50 - 59,male,54,0,0
202144,SZ,50 - 59,female,59,0,0
202144,SZ,50 - 59,unknown,0,0,0
202144,SZ,60 - 69,male,32,0,0
202144,SZ,60 - 69,female,30,0,0
202144,SZ,60 - 69,unknown,0,0,0
202144,SZ,70 - 79,male,19,1,0
202144,SZ,70 - 79,female,14,0,1
202144,SZ,70 - 79,unknown,0,0,0
202144,SZ,80+,male,17,2,0
202144,SZ,80+,female,30,6,0
202144,SZ,80+,unknown,0,0,0
202144,SZ,unknown,male,0,0,0
202144,SZ,unknown,female,0,0,0
202144,SZ,unknown,unknown,0,0,0
202144,TG,0 - 9,male,43,1,0
202144,TG,0 - 9,female,35,0,0
202144,TG,0 - 9,unknown,2,0,0
202144,TG,10 - 19,male,70,0,0
202144,TG,10 - 19,female,55,0,0
202144,TG,10 - 19,unknown,0,0,0
202144,TG,20 - 29,male,72,0,0
202144,TG,20 - 29,female,59,0,0
202144,TG,20 - 29,unknown,0,0,0
202144,TG,30 - 39,male,68,1,0
202144,TG,30 - 39,female,70,1,0
202144,TG,30 - 39,unknown,0,0,0
202144,TG,40 - 49,male,63,1,0
202144,TG,40 - 49,female,58,0,0
202144,TG,40 - 49,unknown,0,0,0
202144,TG,50 - 59,male,59,2,0
202144,TG,50 - 59,female,66,2,0
202144,TG,50 - 59,unknown,0,0,0
202144,TG,60 - 69,male,40,1,0
202144,TG,60 - 69,female,26,1,0
202144,TG,60 - 69,unknown,0,0,0
202144,TG,70 - 79,male,14,0,0
202144,TG,70 - 79,female,17,2,1
202144,TG,70 - 79,unknown,0,0,0
202144,TG,80+,male,10,0,2
202144,TG,80+,female,29,3,2
202144,TG,80+,unknown,0,0,0
202144,TG,unknown,male,0,0,0
202144,TG,unknown,female,0,0,0
202144,TG,unknown,unknown,0,0,0
202144,TI,0 - 9,male,19,0,0
202144,TI,0 - 9,female,8,0,0
202144,TI,0 - 9,unknown,0,0,0
202144,TI,10 - 19,male,16,0,0
202144,TI,10 - 19,female,14,0,0
202144,TI,10 - 19,unknown,0,0,0
202144,TI,20 - 29,male,12,0,0
202144,TI,20 - 29,female,20,0,0
202144,TI,20 - 29,unknown,0,0,0
202144,TI,30 - 39,male,13,0,0
202144,TI,30 - 39,female,18,0,0
202144,TI,30 - 39,unknown,0,0,0
202144,TI,40 - 49,male,17,0,0
202144,TI,40 - 49,female,27,1,0
202144,TI,40 - 49,unknown,0,0,0
202144,TI,50 - 59,male,17,0,0
202144,TI,50 - 59,female,17,1,0
202144,TI,50 - 59,unknown,0,0,0
202144,TI,60 - 69,male,15,0,0
202144,TI,60 - 69,female,7,0,0
202144,TI,60 - 69,unknown,0,0,0
202144,TI,70 - 79,male,7,0,0
202144,TI,70 - 79,female,10,0,0
202144,TI,70 - 79,unknown,0,0,0
202144,TI,80+,male,8,0,0
202144,TI,80+,female,17,0,0
202144,TI,80+,unknown,0,0,0
202144,TI,unknown,male,0,0,0
202144,TI,unknown,female,0,0,0
202144,TI,unknown,unknown,0,0,0
202144,UR,0 - 9,male,8,0,0
202144,UR,0 - 9,female,13,0,0
202144,UR,0 - 9,unknown,0,0,0
202144,UR,10 - 19,male,19,0,0
202144,UR,10 - 19,female,16,0,0
202144,UR,10 - 19,unknown,0,0,0
202144,UR,20 - 29,male,4,0,0
202144,UR,20 - 29,female,6,0,0
202144,UR,20 - 29,unknown,0,0,0
202144,UR,30 - 39,male,7,0,0
202144,UR,30 - 39,female,11,0,0
202144,UR,30 - 39,unknown,0,0,0
202144,UR,40 - 49,male,9,0,0
202144,UR,40 - 49,female,9,0,0
202144,UR,40 - 49,unknown,0,0,0
202144,UR,50 - 59,male,3,0,0
202144,UR,50 - 59,female,8,0,0
202144,UR,50 - 59,unknown,0,0,0
202144,UR,60 - 69,male,4,1,0
202144,UR,60 - 69,female,4,0,0
202144,UR,60 - 69,unknown,0,0,0
202144,UR,70 - 79,male,2,0,0
202144,UR,70 - 79,female,3,1,0
202144,UR,70 - 79,unknown,0,0,0
202144,UR,80+,male,1,0,0
202144,UR,80+,female,2,1,0
202144,UR,80+,unknown,0,0,0
202144,UR,unknown,male,0,0,0
202144,UR,unknown,female,0,0,0
202144,UR,unknown,unknown,0,0,0
202144,VD,0 - 9,male,32,0,0
202144,VD,0 - 9,female,34,0,0
202144,VD,0 - 9,unknown,0,0,0
202144,VD,10 - 19,male,36,0,0
202144,VD,10 - 19,female,50,0,0
202144,VD,10 - 19,unknown,0,0,0
202144,VD,20 - 29,male,61,0,0
202144,VD,20 - 29,female,64,0,0
202144,VD,20 - 29,unknown,0,0,0
202144,VD,30 - 39,male,65,0,0
202144,VD,30 - 39,female,75,2,0
202144,VD,30 - 39,unknown,0,0,0
202144,VD,40 - 49,male,77,2,0
202144,VD,40 - 49,female,83,1,0
202144,VD,40 - 49,unknown,0,0,0
202144,VD,50 - 59,male,51,0,0
202144,VD,50 - 59,female,44,0,0
202144,VD,50 - 59,unknown,0,0,0
202144,VD,60 - 69,male,29,2,0
202144,VD,60 - 69,female,34,1,0
202144,VD,60 - 69,unknown,0,0,0
202144,VD,70 - 79,male,20,3,0
202144,VD,70 - 79,female,16,2,0
202144,VD,70 - 79,unknown,0,0,0
202144,VD,80+,male,9,1,0
202144,VD,80+,female,24,9,0
202144,VD,80+,unknown,0,0,0
202144,VD,unknown,male,0,0,0
202144,VD,unknown,female,0,0,0
202144,VD,unknown,unknown,0,0,0
202144,VS,0 - 9,male,16,0,0
202144,VS,0 - 9,female,13,0,0
202144,VS,0 - 9,unknown,0,0,0
202144,VS,10 - 19,male,42,0,0
202144,VS,10 - 19,female,36,0,0
202144,VS,10 - 19,unknown,0,0,0
202144,VS,20 - 29,male,29,0,0
202144,VS,20 - 29,female,24,0,0
