geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
CH,202023,5,TRUE,4078,1,100,8738791,0.06,46.67,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-23,-14,-0.16,-73.7,0,FALSE,FALSE,24,66,12,16.5,NA,NA,0.14,0.19,NA,NA,0.27,0.76,5,0,7,125
CH,202024,8,TRUE,4086,1,100,8738791,0.09,46.76,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-24,3,0.03,60,0,FALSE,FALSE,13,49,6.5,12.25,NA,NA,0.07,0.14,NA,NA,0.15,0.56,8,0,7,125
CH,202025,17,TRUE,4103,1,100,8738791,0.19,46.95,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-25,9,0.1,112.5,0,FALSE,FALSE,25,49,12.5,12.25,NA,NA,0.14,0.14,NA,NA,0.29,0.56,17,0,7,125
CH,202026,17,TRUE,4120,1,100,8738791,0.19,47.15,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-26,0,0,0,0,FALSE,FALSE,34,47,17,11.75,NA,NA,0.19,0.13,NA,NA,0.39,0.54,17,0,7,125
CH,202027,38,TRUE,4158,1,100,8738791,0.43,47.58,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-27,21,0.24,123.5,0,FALSE,FALSE,55,80,27.5,20,NA,NA,0.31,0.23,NA,NA,0.63,0.92,38,0,7,125
CH,202028,56,TRUE,4214,1,100,8738791,0.64,48.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-28,18,0.21,47.4,0,FALSE,FALSE,94,128,47,32,NA,NA,0.54,0.37,NA,NA,1.08,1.46,56,0,7,125
CH,202029,36,TRUE,4250,1,100,8738791,0.41,48.63,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-29,-20,-0.23,-35.7,0,FALSE,FALSE,92,147,46,36.75,NA,NA,0.53,0.42,NA,NA,1.05,1.68,36,0,7,125
CH,202030,59,TRUE,4309,1,100,8738791,0.68,49.31,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-30,23,0.27,63.9,0,FALSE,FALSE,95,189,47.5,47.25,NA,NA,0.54,0.54,NA,NA,1.09,2.16,59,0,7,125
CH,202031,62,TRUE,4371,1,100,8738791,0.71,50.02,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-31,3,0.03,5.1,0,FALSE,FALSE,121,213,60.5,53.25,NA,NA,0.69,0.61,NA,NA,1.38,2.44,62,0,7,125
CH,202032,50,TRUE,4421,1,100,8738791,0.57,50.59,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-32,-12,-0.14,-19.4,0,FALSE,FALSE,112,207,56,51.75,NA,NA,0.64,0.59,NA,NA,1.28,2.37,50,0,7,125
CH,202033,53,TRUE,4474,1,100,8738791,0.61,51.2,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-33,3,0.04,6,0,FALSE,FALSE,103,224,51.5,56,NA,NA,0.59,0.64,NA,NA,1.18,2.56,53,0,7,125
CH,202034,51,TRUE,4525,1,100,8738791,0.58,51.78,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-34,-2,-0.03,-3.8,0,FALSE,FALSE,104,216,52,54,NA,NA,0.6,0.62,NA,NA,1.19,2.47,51,0,7,125
CH,202035,44,TRUE,4569,1,100,8738791,0.5,52.28,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-35,-7,-0.08,-13.7,0,FALSE,FALSE,95,198,47.5,49.5,NA,NA,0.54,0.57,NA,NA,1.09,2.27,44,0,7,125
